ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
002129.SZ,20241101,12.47,68.52514,12.47,12.47,68.52514,12.47,11.7,64.29384,11.7,11.79,64.78841,11.79,12.67,-0.88,-6.9455,1999397.93,2396321.58,4.9489,7.0631,0.7,13.9542,,1.3741,0.8059,1.4412,0.6784,2.2025,404311.5773,404005.7606,283077.9506,4766833.4964,4763227.9175,5.4952,66.05698,362.9963,66.05698,52.42666,288.09497,52.42666,0.8345,4.58574,0.8345,11.52513,63.33287,11.52513,-3.413,-3.413,-3.413,6.264,6.264,6.264,14.768,14.768,14.768,8.113,44.584,8.113,10.586,58.169,10.586,13.058,71.755,13.058,158.4058,158.4058,158.4058,188.88889,188.88889,188.88889,64.03712,64.03712,64.03712,164.97976,164.97976,164.97976,2.5024,13.75119,2.5024,1.6181,8.89178,1.6181,49.6502,49.6502,49.6502,46.19808,46.19808,46.19808,12.58389,12.58389,12.58389,40.35235,40.35235,40.35235,1.0,0.0,2.917,16.0295,2.917,3.48917,19.17367,3.48917,11.52396,10.71866,13.77054,10.19723,12.00597,9.55696,9.59703,63.32644,58.90048,70.76317,56.02602,65.9752,52.37767,52.35352,11.52396,10.71853,12.87727,10.19545,12.00597,9.53153,9.52714,1.13863,1.13863,1.13863,0.63613,0.63613,0.63613,11.33563,62.29155,11.33563,9.66544,53.03244,9.65068,65.58103,65.58103,65.58103,74.29772,74.29772,74.29772,71.39216,71.39216,71.39216,8.6784,47.6888,8.67826,10.7144,58.87702,10.71426,12.7504,70.06525,12.75026,5.0,0.0,11.506,10.5855,11.94356,9.75067,12.28,8.89217,8.77256,63.22777,58.16944,64.00447,53.58186,67.48106,48.86423,47.98531,11.506,10.5855,11.64734,9.75067,12.28,8.89217,8.73222,0.36,1.973,0.359,0.777,4.278,0.778,0.957,5.264,0.958,30.00913,30.00913,30.00913,29.03364,29.03364,29.03364,65.45304,65.45304,65.45304,2.75,15.1118,2.75,2.7,14.83704,2.7,11596.03536,11917.12545,11917.12545,66.667,66.667,66.667,59.722,59.722,59.722,30.42035,30.42035,30.42035,28.54646,28.54646,28.54646,61.314,61.228,56.251,61.317,61.307,56.251,61.317,61.307,56.251,8.78,48.24786,8.78,11.14,61.21653,11.14,13.5,74.1852,13.5,1.51671,1.51682,1.51682,0.93771,0.93833,0.93833,198.07027,198.07027,198.07027,40.235,40.235,40.235,64.286,64.286,64.286,12.58272,69.14456,12.58272,12.08928,66.43301,12.08928,12.52301,68.81104,12.52203,10.88449,59.80772,10.88363
002129.SZ,20241031,12.48,68.5801,12.48,13.0,71.4376,13.0,12.12,66.60182,12.12,12.67,69.62418,12.67,12.18,0.49,4.023,2632734.27,3316935.01,6.5166,9.3004,0.87,14.9957,,1.4767,0.8661,1.5488,0.6313,2.0495,404311.5773,404005.7606,283077.9506,5122627.6844,5118752.9868,5.4952,81.41129,447.37131,81.41129,45.71166,251.19474,45.71166,0.826,4.53904,0.826,11.41946,62.75221,11.41946,5.276,5.276,5.276,16.604,16.604,16.604,25.513,25.513,25.513,8.01,44.016,8.01,10.467,57.518,10.467,12.924,71.02,12.924,180.03221,180.03221,180.03221,224.05498,224.05498,224.05498,106.89633,106.89633,106.89633,207.73286,207.73286,207.73286,2.3172,12.73348,2.3172,1.49742,8.22862,1.49742,48.00028,48.00028,48.00028,45.115,45.115,45.115,9.52381,9.52381,9.52381,42.41623,42.41623,42.41623,0.0,2.0,3.863,21.22796,3.863,3.3805,18.57652,3.3805,11.46484,10.60589,13.78645,10.08738,12.11395,9.48127,9.54774,63.00156,58.2807,70.81116,55.42171,66.56859,51.95696,52.07408,11.46484,10.60575,12.886,10.08548,12.11395,9.45497,9.47628,1.42561,1.42561,1.42561,0.55852,0.55852,0.55852,11.25302,61.83758,11.25302,9.57872,52.5526,9.56336,83.09704,83.09704,83.09704,75.7505,75.7505,75.7505,78.19935,78.19935,78.19935,8.60047,47.26052,8.60033,10.58047,58.14101,10.58033,12.56047,69.02151,12.56033,0.0,2.0,11.247,10.467,11.97636,9.62033,12.29,8.84117,8.749,61.80451,57.51826,64.17062,52.86566,67.53601,48.58398,47.83693,11.247,10.467,11.67758,9.62033,12.29,8.84117,8.70522,0.51,2.8,0.51,0.732,4.031,0.734,0.987,5.431,0.988,29.737,29.737,29.737,28.64175,28.64175,28.64175,70.83808,70.83808,70.83808,3.38,18.57378,3.38,2.17333,11.9429,2.17333,11795.97515,12117.06524,12117.06524,66.667,66.667,66.667,55.556,55.556,55.556,36.38321,36.38321,36.38321,22.86464,22.86464,22.86464,71.771,67.377,75.337,71.776,67.472,75.337,71.776,67.472,75.337,8.78,48.24786,8.78,11.14,61.21653,11.14,13.5,74.1852,13.5,1.46284,1.46297,1.46297,0.86458,0.86528,0.86528,229.28066,229.28066,229.28066,17.585,17.585,17.585,30.072,30.072,30.072,12.51183,68.75501,12.51183,12.02117,66.05873,12.02117,12.5095,68.73598,12.50837,10.87274,59.74249,10.87176
002129.SZ,20241030,11.6,63.74432,11.6,12.55,68.96476,12.55,11.41,62.70023,11.41,12.18,66.93154,12.18,12.08,0.1,0.8278,2776074.04,3352954.21,6.8714,9.8067,0.86,14.4158,,1.4196,0.8326,1.4889,0.6567,2.132,404311.5773,404005.7606,283077.9506,4924515.0115,4920790.1641,5.4952,68.03512,373.86659,68.03512,37.12252,203.99568,37.12252,0.806,4.42913,0.806,11.23721,61.75071,11.23721,3.41,3.41,3.41,15.078,15.078,15.078,23.269,23.269,23.269,7.932,43.59,7.932,10.273,56.452,10.273,12.614,69.314,12.614,177.15232,177.15232,177.15232,204.51505,204.51505,204.51505,96.23297,96.23297,96.23297,192.3913,192.3913,192.3913,2.027,11.13877,2.027,1.3984,7.68449,1.3984,45.33759,45.33759,45.33759,44.04316,44.04316,44.04316,13.66516,13.66516,13.66516,39.45701,39.45701,39.45701,0.0,1.0,3.428,18.83755,3.428,3.18975,17.52831,3.18975,11.19702,10.38862,13.79542,9.90927,11.83593,9.37318,9.47758,61.52987,57.08665,70.8207,54.44223,65.0408,51.35807,51.6797,11.19702,10.38846,12.88774,9.90723,11.83593,9.34599,9.40452,0.53562,0.53562,0.53562,0.44284,0.44284,0.44284,10.99538,60.42183,10.99538,9.45254,51.8558,9.43656,82.13903,82.13903,82.13903,74.52608,74.52608,74.52608,77.06373,77.06373,77.06373,8.50224,46.72063,8.50208,10.36824,56.97468,10.36808,12.23424,67.22872,12.23408,0.0,1.0,10.868,10.273,12.00668,9.45733,11.908,8.766,8.71811,59.72183,56.45219,64.32296,51.96994,65.43684,48.17092,47.64783,10.868,10.273,11.7053,9.45733,11.908,8.766,8.67081,0.507,2.783,0.506,0.669,3.681,0.67,0.922,5.073,0.923,29.32897,29.32897,29.32897,28.27465,28.27465,28.27465,66.01467,66.01467,66.01467,2.68,14.72714,2.68,1.73833,9.55249,1.73833,11532.70172,11853.79181,11853.79181,58.333,58.333,58.333,52.778,52.778,52.778,28.21053,28.21053,28.21053,18.03951,18.03951,18.03951,69.079,65.529,70.729,69.084,65.627,70.729,69.084,65.627,70.729,8.32,45.72006,8.32,10.91,59.95263,10.91,13.5,74.1852,13.5,1.35584,1.35599,1.35599,0.78833,0.78913,0.78913,206.47059,206.47059,206.47059,27.966,27.966,27.966,36.667,36.667,36.667,12.16503,66.84927,12.16503,11.68797,64.22773,11.68797,12.23906,67.24824,12.23763,10.63768,58.4494,10.63645
002129.SZ,20241029,12.68,69.67914,12.68,13.5,74.1852,13.5,12.06,66.27211,12.06,12.08,66.38202,12.08,12.68,-0.6,-4.7319,3513117.4,4466896.05,8.6957,12.4104,1.17,14.2974,,1.4079,0.8258,1.4767,0.6621,2.1496,404311.5773,404005.7606,283077.9506,4884083.8538,4880389.588,5.4952,66.21794,363.88081,66.21794,30.35314,166.79658,30.35314,0.7685,4.22306,0.7685,11.01958,60.55481,11.01958,5.641,5.641,5.641,16.593,16.593,16.593,24.6,24.6,24.6,7.774,42.719,7.774,10.082,55.405,10.082,12.391,68.092,12.391,161.12026,161.12026,161.12026,213.20072,213.20072,213.20072,151.13183,151.13183,151.13183,252.16773,252.16773,252.16773,1.793,9.85289,1.793,1.32894,7.30279,1.32894,43.95476,43.95476,43.95476,43.70587,43.70587,43.70587,11.88679,11.88679,11.88679,41.13208,41.13208,41.13208,1.0,0.0,3.388,18.61774,3.388,2.92008,16.04644,2.92008,10.97858,10.20005,13.80839,9.75267,11.66389,9.27803,9.41685,60.3295,56.05034,70.85194,53.5809,64.09543,50.83016,51.33696,10.97858,10.19987,12.89342,9.75049,11.66389,9.24992,9.34215,0.64358,0.64358,0.64358,0.40558,0.40558,0.40558,10.78,59.23825,10.78,9.34122,51.24047,9.32459,92.22143,92.22143,92.22143,73.25725,73.25725,73.25725,79.57864,79.57864,79.57864,8.48356,46.61791,8.48339,10.19156,56.00371,10.19139,11.89956,65.38951,11.89939,1.0,0.0,10.554,10.0825,12.03996,9.31267,11.698,8.6985,8.691,57.99634,55.40535,64.49139,51.17497,64.28285,47.8,47.47978,10.554,10.0825,11.73595,9.31267,11.698,8.6985,8.64023,0.541,2.965,0.54,0.605,3.333,0.607,0.875,4.816,0.876,28.80822,28.80822,28.80822,27.96637,27.96637,27.96637,70.69862,70.69862,70.69862,2.73,15.0019,2.73,1.40833,7.73907,1.40833,11255.09432,11576.18441,11576.18441,58.333,58.333,58.333,51.389,51.389,51.389,29.19786,29.19786,29.19786,14.57626,14.57626,14.57626,68.518,65.144,69.768,68.523,65.242,69.768,68.523,65.242,69.768,8.32,45.72006,8.32,10.91,59.95263,10.91,13.5,74.1852,13.5,1.2422,1.24237,1.24237,0.71383,0.71475,0.71475,182.3118,182.3118,182.3118,30.085,30.085,30.085,35.062,35.062,35.062,11.9085,65.43959,11.9085,11.4415,62.87333,11.4415,12.06968,66.31582,12.06795,10.49047,57.63898,10.48897
002129.SZ,20241028,12.33,67.75582,12.33,12.91,70.94303,12.91,12.2,67.04144,12.2,12.68,69.67914,12.68,11.84,0.84,7.0946,4351182.54,5436428.26,10.7701,15.371,1.68,15.0076,,1.3677,0.8668,1.267,0.6308,2.0479,404311.5773,404005.7606,283077.9506,5126670.8002,5122793.0444,5.4952,73.2732,402.65091,73.2732,25.03983,137.59885,25.03983,0.734,4.03348,0.734,10.71038,58.85565,10.71038,14.682,14.682,14.682,25.132,25.132,25.132,33.363,33.363,33.363,7.644,42.006,7.644,9.891,54.356,9.892,12.139,66.705,12.139,170.65217,170.65217,170.65217,228.85772,228.85772,228.85772,206.70338,206.70338,206.70338,281.30016,281.30016,281.30016,1.5912,8.74396,1.5912,1.278,7.02287,1.278,41.93733,41.93733,41.93733,42.58387,42.58387,42.58387,15.95331,15.95331,15.95331,36.67315,36.67315,36.67315,0.0,2.0,4.056,22.28853,4.056,2.62992,14.45192,2.62992,10.73382,10.00216,13.82227,9.59216,11.45584,9.18305,9.35701,58.98449,54.9628,70.88784,52.69807,62.95214,50.30298,50.99887,10.73382,10.00197,12.89996,9.58984,11.45584,9.15398,9.28062,0.17823,0.17823,0.17823,0.35345,0.35345,0.35345,10.54364,57.93939,10.54364,9.22943,50.62244,9.21212,113.03791,113.03791,113.03791,70.09656,70.09656,70.09656,84.41034,84.41034,84.41034,8.44566,46.40951,8.44546,9.94366,54.64132,9.94346,11.44166,62.87313,11.44146,0.0,143.0,10.275,9.8915,12.0768,9.17433,11.306,8.63633,8.66756,56.46318,54.35577,64.67883,50.4148,62.12873,47.45838,47.33143,10.275,9.8915,11.77006,9.17433,11.306,8.63633,8.61323,0.551,3.022,0.55,0.538,2.963,0.539,0.813,4.474,0.814,28.33105,28.33105,28.33105,27.76736,27.76736,27.76736,76.91832,76.91832,76.91832,2.87,15.77122,2.87,1.12333,6.17294,1.12333,11606.40606,11927.49615,11927.49615,58.333,58.333,58.333,50.0,50.0,50.0,29.25586,29.25586,29.25586,11.64396,11.64396,11.64396,76.122,69.626,83.466,76.128,69.739,83.466,76.128,69.739,83.466,7.57,41.59866,7.57,10.24,56.27085,10.24,12.91,70.94303,12.91,1.10985,1.11005,1.11005,0.64307,0.64412,0.64412,244.66285,244.66285,244.66285,5.569,5.569,5.569,6.284,6.284,6.284,11.40921,62.69589,11.40921,10.96179,60.23723,10.96179,11.80992,64.88548,11.80767,10.26469,56.39579,10.26274
