ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
600674.SH,20241101,16.74,370.17329,16.74,17.14,379.01853,17.14,16.62,367.51972,16.62,17.09,377.91288,17.09,16.74,0.35,2.0908,398766.46,676278.78,0.818,2.4182,1.21,18.9328,16.727,1.9803,56.199,53.7979,2.1419,2.3406,487460.6828,487460.6828,164901.6785,8330703.0691,8330703.0691,22.1131,-51.41003,-1136.83508,-51.41003,-51.66308,-1142.43082,-51.66308,0.636,14.06393,0.636,17.11321,378.42609,17.11321,1.084,1.084,1.084,-0.209,-0.209,-0.209,-2.831,-2.831,-2.831,16.376,362.117,16.376,17.507,387.134,17.507,18.638,412.151,18.638,72.32238,72.32238,72.32238,106.16523,106.16523,106.16523,-56.79632,-56.79632,-56.79632,92.35237,92.35237,92.35237,-0.637,-14.08604,-0.637,-0.38438,-8.49983,-0.38438,58.05601,58.05601,58.05601,44.07666,44.07666,44.07666,25.04409,25.04409,25.04409,5.46737,5.46737,5.46737,0.0,1.0,-0.71,-15.7003,-0.71,-0.88742,-19.62353,-0.88742,17.08737,17.31138,16.91715,17.46382,16.96483,17.73396,17.77295,377.85471,382.80179,369.29628,386.10933,375.14495,391.41087,391.40393,17.08737,17.31109,16.70034,17.46066,16.96483,17.70041,17.70009,-0.34291,-0.34291,-0.34291,-0.31774,-0.31774,-0.31774,17.14087,379.03764,17.14086,17.67334,390.34809,17.65235,57.25692,57.25692,57.25692,22.21842,22.21842,22.21842,33.89792,33.89792,33.89792,16.62542,367.63314,16.62513,17.31142,382.80273,17.31113,17.99742,397.97232,17.99713,0.0,5.0,17.026,17.507,16.71032,17.542,16.912,17.82533,18.30178,376.49764,387.13404,364.34043,387.908,373.97675,394.17338,402.98466,17.026,17.507,16.47623,17.542,16.912,17.82533,18.2238,-0.106,-2.367,-0.107,-0.214,-4.682,-0.212,-0.267,-5.866,-0.265,24.27941,24.27941,24.27941,24.90792,24.90792,24.90792,22.96502,22.96502,22.96502,-0.92,-20.34405,-0.92,-1.00333,-22.18681,-1.00333,7017.75394,7183.01008,7183.01008,33.333,33.333,33.333,31.944,31.944,31.944,-5.10827,-5.10827,-5.10827,-5.59034,-5.59034,-5.59034,44.668,45.309,48.687,44.682,45.454,48.687,44.682,45.454,48.687,16.59,366.85633,16.59,18.53,409.75574,18.53,20.47,452.65516,20.47,-0.22042,-0.22027,-0.22027,-0.04221,-0.04148,-0.04148,73.84707,73.84707,73.84707,50.495,50.495,50.495,15.254,15.254,15.254,17.21199,380.61046,17.21199,16.53701,365.68456,16.53701,19.00604,419.41846,18.96697,16.51927,364.54128,16.48531
600674.SH,20241031,16.9,373.71139,16.9,16.98,375.48044,16.98,16.69,369.06764,16.69,16.74,370.17329,16.74,16.91,-0.17,-1.0053,290170.89,486257.27,0.5953,1.7597,0.86,18.5451,16.3845,1.9398,55.048,52.6961,2.1867,2.3895,487460.6828,487460.6828,164901.6785,8160091.8301,8160091.8301,22.1131,-53.72592,-1188.04666,-53.72592,-50.14566,-1108.87591,-50.14566,0.6445,14.25189,0.6445,17.12925,378.78082,17.12925,-1.083,-1.083,-1.083,-2.689,-2.689,-2.689,-4.963,-4.963,-4.963,16.421,363.125,16.421,17.545,387.963,17.544,18.668,412.802,18.668,66.05317,66.05317,66.05317,97.51773,97.51773,97.51773,-89.22065,-89.22065,-89.22065,88.96714,88.96714,88.96714,-0.619,-13.68801,-0.619,-0.3204,-7.08504,-0.3204,52.3975,52.3975,52.3975,42.20206,42.20206,42.20206,26.16984,26.16984,26.16984,2.59965,2.59965,2.59965,1.0,0.0,-1.049,-23.19664,-1.049,-0.86083,-19.03569,-0.86083,17.08679,17.33468,16.91576,17.4896,16.90224,17.75579,17.7883,377.84178,383.31641,369.22707,386.67461,373.76098,391.86843,391.7071,17.08678,17.33436,16.69721,17.48622,16.90224,17.7211,17.7138,-0.39885,-0.39885,-0.39885,-0.28734,-0.28734,-0.28734,17.15011,379.24214,17.15011,17.69715,390.85565,17.6753,21.09908,21.09908,21.09908,16.37867,16.37867,16.37867,17.95214,17.95214,17.95214,16.67346,368.69487,16.67314,17.34946,383.64333,17.34914,18.02546,398.59178,18.02514,111.0,0.0,17.074,17.5445,16.69996,17.55067,16.87,17.85267,18.31111,377.55907,387.96328,364.08523,388.09965,373.048,394.7778,403.10138,17.074,17.5445,16.46469,17.55067,16.87,17.85267,18.22908,-0.164,-3.668,-0.166,-0.201,-4.386,-0.198,-0.283,-6.22,-0.281,24.46319,24.46319,24.46319,25.24245,25.24245,25.24245,15.03686,15.03686,15.03686,-0.82,-18.13274,-0.82,-1.03833,-22.96077,-1.03833,6977.87729,7143.13343,7143.13343,33.333,33.333,33.333,31.944,31.944,31.944,-4.6697,-4.6697,-4.6697,-5.76698,-5.76698,-5.76698,36.696,42.05,25.443,36.712,42.202,25.443,36.712,42.202,25.443,16.59,366.85633,16.59,18.53,409.75574,18.53,20.47,452.65516,20.47,-0.2071,-0.20693,-0.20693,-0.03651,-0.03568,-0.03568,65.11723,65.11723,65.11723,87.395,87.395,87.395,75.806,75.806,75.806,17.20026,380.35107,17.20026,16.52574,365.43534,16.52574,19.02816,419.88104,18.98789,16.5385,364.94334,16.50349
600674.SH,20241030,16.89,373.49026,16.89,16.95,374.81705,16.95,16.59,366.85633,16.59,16.91,373.93252,16.91,16.89,0.02,0.1184,326113.13,546999.57,0.669,1.9776,0.95,18.7334,16.5508,1.9595,55.6071,53.2313,2.1647,2.3655,487460.6828,487460.6828,164901.6785,8242960.1461,8242960.1461,22.1131,-44.93297,-993.6072,-44.93297,-47.91628,-1059.57742,-47.91628,0.6765,14.95951,0.6765,17.18979,380.11958,17.18979,-0.461,-0.461,-0.461,-2.089,-2.089,-2.089,-4.102,-4.102,-4.102,16.529,365.503,16.529,17.59,388.969,17.59,18.651,412.436,18.651,71.42857,71.42857,71.42857,104.19664,104.19664,104.19664,-95.38053,-95.38053,-95.38053,79.44681,79.44681,79.44681,-0.5546,-12.26393,-0.5546,-0.25784,-5.70164,-0.25784,44.95687,44.95687,44.95687,38.82466,38.82466,38.82466,26.82927,26.82927,26.82927,1.95122,1.95122,1.95122,0.0,1.0,-0.9005,-19.91285,-0.9005,-0.7825,-17.3035,-0.7825,17.16385,17.39728,16.91717,17.5413,16.98336,17.79022,17.81185,379.54589,384.6999,369.21947,387.81263,375.55482,392.60386,392.191,17.16385,17.39692,16.69687,17.53769,16.98336,17.75436,17.73569,-0.46757,-0.46757,-0.46757,-0.22259,-0.22259,-0.22259,17.22468,380.89102,17.22468,17.73622,391.69983,17.71347,27.32354,27.32354,27.32354,15.59193,15.59193,15.59193,19.50247,19.50247,19.50247,16.68895,369.0366,16.6886,17.40695,384.91381,17.4066,18.12495,400.79101,18.1246,0.0,1.0,17.168,17.59,16.69184,17.59633,16.96,17.88883,18.32544,379.6377,388.96943,363.87919,389.10948,375.03818,395.57756,403.32816,17.168,17.59,16.45537,17.59633,16.96,17.88883,18.23933,-0.167,-3.734,-0.169,-0.18,-3.928,-0.178,-0.264,-5.795,-0.262,24.68027,24.68027,24.68027,25.63014,25.63014,25.63014,14.84254,14.84254,14.84254,-1.21,-26.75685,-1.21,-1.18833,-26.27773,-1.18833,7006.89438,7172.15052,7172.15052,33.333,33.333,33.333,30.556,30.556,30.556,-6.6777,-6.6777,-6.6777,-6.50948,-6.50948,-6.50948,39.211,43.25,31.156,39.229,43.407,31.156,39.229,43.407,31.156,16.59,366.85633,16.59,18.53,409.75574,18.53,20.47,452.65516,20.47,-0.18368,-0.18349,-0.18349,-0.03287,-0.03193,-0.03193,71.21044,71.21044,71.21044,79.747,79.747,79.747,57.895,57.895,57.895,17.26707,381.82845,17.26707,16.58993,366.85478,16.58993,19.0785,420.95406,19.03641,16.58225,365.87596,16.54567
600674.SH,20241029,16.95,374.81705,16.95,17.05,377.02836,17.05,16.78,371.05782,16.78,16.89,373.49026,16.89,16.93,-0.04,-0.2363,296100.95,500457.37,0.6074,1.7956,0.84,18.7113,16.5313,1.9572,55.5413,53.1683,2.1672,2.3683,487460.6828,487460.6828,164901.6785,8233210.9325,8233210.9325,22.1131,-46.16891,-1020.93771,-46.16891,-45.95997,-1016.31748,-45.95997,0.6775,14.98163,0.6775,17.24342,381.3054,17.24342,-0.909,-0.909,-0.909,-2.773,-2.773,-2.773,-4.333,-4.333,-4.333,16.607,367.229,16.607,17.657,390.451,17.657,18.707,413.673,18.707,74.868,74.868,74.868,110.5068,110.5068,110.5068,-93.48357,-93.48357,-93.48357,89.31264,89.31264,89.31264,-0.4722,-10.44181,-0.4722,-0.20448,-4.52169,-0.20448,33.24513,33.24513,33.24513,35.71938,35.71938,35.71938,21.66172,21.66172,21.66172,7.4184,7.4184,7.4184,1.0,0.0,-0.907,-20.05658,-0.907,-0.70975,-15.69477,-0.70975,17.22026,17.44857,16.91723,17.58483,17.02005,17.82006,17.83212,380.79331,385.83331,369.18161,388.76988,376.36598,393.23678,392.60131,17.22026,17.44818,16.69515,17.58098,17.02005,17.78298,17.75424,-0.33896,-0.33896,-0.33896,-0.12658,-0.12658,-0.12658,17.2819,382.15621,17.28189,17.76994,392.42502,17.74627,20.15164,20.15164,20.15164,13.63667,13.63667,13.63667,15.80833,15.80833,15.80833,16.69709,369.21567,16.69669,17.46909,386.28698,17.46869,18.24109,403.3583,18.24069,1.0,0.0,17.278,17.657,16.6838,17.624,17.004,17.9295,18.33978,382.07014,390.45101,363.67458,389.72127,376.01115,396.47683,403.5541,17.278,17.657,16.44611,17.624,17.004,17.9295,18.24955,-0.187,-4.177,-0.189,-0.159,-3.461,-0.157,-0.253,-5.55,-0.251,24.95211,24.95211,24.95211,26.06529,26.06529,26.06529,27.06994,27.06994,27.06994,-1.26,-27.86251,-1.26,-1.085,-23.99271,-1.085,6974.28307,7139.53921,7139.53921,25.0,25.0,25.0,30.556,30.556,30.556,-6.94215,-6.94215,-6.94215,-5.94772,-5.94772,-5.94772,38.758,43.067,29.606,38.776,43.224,29.606,38.776,43.224,29.606,16.59,366.85633,16.59,18.53,409.75574,18.53,20.47,452.65516,20.47,-0.15907,-0.15884,-0.15884,-0.03194,-0.03086,-0.03086,67.98944,67.98944,67.98944,81.013,81.013,81.013,60.526,60.526,60.526,17.33643,383.36221,17.33643,16.65657,368.3284,16.65657,19.12236,421.88249,19.0784,16.62037,366.68291,16.58216
600674.SH,20241028,16.88,373.26913,16.88,16.98,375.48044,16.98,16.59,366.85633,16.59,16.93,374.37478,16.93,16.88,0.05,0.2962,316440.33,531927.57,0.6492,1.919,0.85,18.7556,16.5704,1.9618,55.6728,53.2942,2.1621,2.3627,487460.6828,487460.6828,164901.6785,8252709.3598,8252709.3598,22.1131,-57.58732,-1273.43421,-57.58732,-44.88215,-992.4835,-44.88215,0.706,15.61185,0.706,17.32642,383.14078,17.32642,-1.023,-1.023,-1.023,-3.128,-3.128,-3.128,-4.253,-4.253,-4.253,16.708,369.459,16.708,17.724,391.933,17.724,18.74,414.406,18.74,72.53886,72.53886,72.53886,107.26392,107.26392,107.26392,-123.87908,-123.87908,-123.87908,95.93998,95.93998,95.93998,-0.4354,-9.62804,-0.4354,-0.15964,-3.53014,-0.15964,28.51024,28.51024,28.51024,35.897,35.897,35.897,24.18033,24.18033,24.18033,5.87432,5.87432,5.87432,0.0,1.0,-0.8695,-19.22734,-0.8695,-0.62658,-13.8557,-0.62658,17.29365,17.50737,16.91745,17.63275,17.08507,17.85159,17.85329,382.41621,387.13257,369.147,389.82365,377.80384,393.90616,393.03077,17.29365,17.50693,16.69359,17.62863,17.08507,17.81325,17.77366,-0.64095,-0.64095,-0.64095,-0.05039,-0.05039,-0.05039,17.35315,383.73183,17.35315,17.80586,393.19787,17.78122,17.55478,17.55478,17.55478,12.55084,12.55084,12.55084,14.21882,14.21882,14.21882,16.68229,368.88753,16.68186,17.52829,387.59521,17.52786,18.37429,406.30289,18.37386,0.0,1.0,17.345,17.724,16.67724,17.648,17.076,17.9685,18.35878,383.55172,391.93258,363.50206,390.25199,377.6033,397.33924,403.88123,17.345,17.724,16.43831,17.648,17.076,17.9685,18.26434,-0.195,-4.345,-0.196,-0.136,-2.939,-0.133,-0.233,-5.111,-0.231,25.31928,25.31928,25.31928,26.53727,26.53727,26.53727,20.54383,20.54383,20.54383,-1.07,-23.66102,-1.07,-0.94167,-20.82317,-0.94167,7003.89316,7169.1493,7169.1493,33.333,33.333,33.333,33.333,33.333,33.333,-5.94444,-5.94444,-5.94444,-5.16841,-5.16841,-5.16841,39.295,43.335,30.76,39.313,43.493,30.76,39.313,43.493,30.76,16.59,366.85633,16.59,18.53,409.75574,18.53,20.47,452.65516,20.47,-0.13031,-0.13005,-0.13005,-0.03421,-0.03298,-0.03298,69.25912,69.25912,69.25912,78.882,78.882,78.882,66.337,66.337,66.337,17.40426,384.86214,17.40426,16.72174,369.76951,16.72174,19.16924,422.8756,19.12331,16.66111,367.54608,16.62119
