ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
000895.SZ,20241101,24.88,679.32103,24.88,25.5,696.24945,25.5,24.77,676.3176,24.77,24.85,678.50192,24.85,24.88,-0.03,-0.1206,236989.45,593496.43,0.6841,2.3067,0.99,17.0396,19.006,4.3192,1.4375,1.4922,7.0423,5.4728,346466.1213,346412.3744,102739.638,8609683.1143,8608347.5038,27.3039,-15.19739,-414.94794,-15.07591,-11.74083,-211.29964,-7.61733,0.8935,24.39603,0.8935,24.87167,679.0935,24.87167,0.539,0.539,0.539,0.411,0.411,0.411,-0.414,-0.414,-0.414,23.649,645.704,23.649,25.025,683.28,25.025,26.401,720.857,26.401,100.45372,100.45372,100.45372,168.00472,168.00472,168.00472,94.34823,94.34823,94.34823,115.81769,115.81769,115.81769,0.7088,26.0827,0.95527,0.89358,32.72271,1.19846,26.64654,26.64654,26.64654,37.42363,37.42363,37.42363,12.07503,12.07503,12.07503,23.21219,23.21219,23.21219,2.0,0.0,0.328,8.95568,0.328,0.36308,11.41186,0.41796,24.79587,24.71137,25.20657,24.56456,24.82204,24.33871,24.4195,676.98831,673.91636,662.33731,668.44887,677.73856,657.80469,656.26756,24.79456,24.68206,24.25797,24.48181,24.82204,24.09197,24.03567,0.12055,0.12055,0.12055,-0.10772,-0.10742,-0.10742,24.78887,676.73227,24.78519,24.36772,660.00041,24.17239,56.36658,56.36279,56.36279,36.44448,36.44672,36.44672,43.08518,43.08541,43.08541,23.61201,643.90018,23.58272,24.75801,675.19044,24.72872,25.90401,706.48071,25.87472,2.0,0.0,24.752,25.025,25.74228,24.59867,24.748,23.893,23.82233,675.82613,683.2801,676.35778,671.63953,675.71692,643.8215,638.72025,24.752,25.025,24.77147,24.59867,24.748,23.57984,23.393,-0.114,-4.206,-0.154,0.223,8.158,0.299,0.165,6.055,0.222,26.19398,26.253,26.253,26.69871,26.79011,26.79011,42.30189,42.30189,42.30189,-0.03,-0.81912,-0.03,-0.22167,-6.05236,-0.22167,1751.37816,1880.56777,1880.56777,33.333,33.333,33.333,41.667,41.667,41.667,-0.12058,-0.12058,-0.12058,-0.8792,-0.8792,-0.8792,52.282,52.774,51.779,52.853,53.9,51.851,52.853,53.9,51.851,24.2,660.75438,24.2,26.91,734.74795,26.91,29.62,808.74152,29.62,0.09619,0.12848,0.12848,0.27309,0.35581,0.35581,88.07238,88.07238,88.07238,53.571,53.571,53.571,53.571,53.571,53.571,25.27611,690.13638,25.27611,24.28489,663.07221,24.28489,26.69688,722.12967,26.44786,23.20383,627.64542,22.98739
000895.SZ,20241031,25.26,689.69651,25.26,25.41,693.7921,25.41,24.78,676.59064,24.78,24.88,679.32103,24.88,25.26,-0.38,-1.5044,259706.52,649359.63,0.7497,2.5278,1.2,17.0602,19.029,4.3244,1.4392,1.494,7.0338,5.4662,346466.1213,346412.3744,102739.638,8620077.0979,8618739.8751,27.3039,3.28122,89.59007,3.40269,-11.73398,-189.21584,-6.82067,0.8995,24.55986,0.8995,24.83129,677.9911,24.83129,0.749,0.749,0.749,0.522,0.522,0.522,-0.049,-0.049,-0.049,23.664,646.131,23.664,25.066,684.4,25.066,26.468,722.668,26.468,104.76627,104.76627,104.76627,174.64115,174.64115,174.64115,95.0799,95.0799,95.0799,128.44181,128.44181,128.44181,0.7556,27.70245,1.0146,0.98038,35.44579,1.2982,27.47096,27.47096,27.47096,39.06285,39.06285,39.06285,12.46973,12.46973,12.46973,22.88136,22.88136,22.88136,1.0,0.0,0.4425,12.08198,0.4425,0.40692,13.35753,0.48922,24.78384,24.69678,25.20944,24.54487,24.80807,24.32137,24.40983,676.65195,673.43368,662.20748,667.75555,677.35689,657.10309,655.76791,24.78225,24.66438,24.25322,24.45642,24.80806,24.06627,24.01737,0.0972,0.0972,0.0972,-0.10395,-0.10345,-0.10345,24.77776,676.41052,24.7734,24.34803,659.24525,24.14473,57.99219,57.98674,57.98674,33.12413,33.12737,33.12737,41.41349,41.41383,41.41383,23.57833,642.89631,23.54595,24.72833,674.29579,24.69595,25.87833,705.69528,25.84595,1.0,0.0,24.75,25.066,25.74328,24.54167,24.69,23.86333,23.82267,675.77153,684.39956,676.24041,670.08321,674.13329,642.71815,638.51848,24.75,25.066,24.76717,24.54167,24.69,23.53943,23.38561,-0.129,-4.649,-0.17,0.237,8.683,0.318,0.172,6.359,0.233,26.29293,26.366,26.366,26.98946,27.09166,27.09166,40.42381,40.42381,40.42381,0.26,7.09901,0.26,-0.56333,-15.3812,-0.56333,1775.07711,1904.26672,1904.26672,41.667,41.667,41.667,44.444,44.444,44.444,1.05605,1.05605,1.05605,-2.15263,-2.15263,-2.15263,52.646,52.955,52.598,53.223,54.088,52.672,53.223,54.088,52.672,24.2,660.75438,24.2,26.91,734.74795,26.91,29.62,808.74152,29.62,0.10694,0.1428,0.1428,0.27473,0.36239,0.36239,99.6394,99.6394,99.6394,51.429,51.429,51.429,51.429,51.429,51.429,25.20216,688.11726,25.20216,24.21384,661.13227,24.21384,26.69702,722.12464,26.44767,23.20395,627.64105,22.98723
000895.SZ,20241030,24.4,666.21516,24.4,25.6,698.97984,25.6,24.4,666.21516,24.4,25.26,689.69651,25.26,24.3,0.96,3.9506,447522.31,1128593.22,1.2919,4.3559,2.78,17.3208,19.3196,4.3904,1.4612,1.5168,6.9279,5.384,346466.1213,346412.3744,102739.638,8751734.224,8750376.5773,27.3039,5.93192,161.96448,6.05339,-12.50378,-189.13917,-6.83001,0.928,25.33802,0.928,24.79788,677.0787,24.79788,2.171,2.171,2.171,2.147,2.147,2.147,1.704,1.704,1.704,23.669,646.25,23.669,25.069,684.481,25.069,26.469,722.713,26.469,105.00463,105.00463,105.00463,174.96977,174.96977,174.96977,131.75376,131.75376,131.75376,134.53973,134.53973,134.53973,0.7574,28.11077,1.02955,1.07442,38.36755,1.4052,30.62966,30.62966,30.62966,41.58891,41.58891,41.58891,17.17647,17.17647,17.17647,22.23529,22.23529,22.23529,0.0,1.0,0.873,24.73729,0.906,0.49933,16.78122,0.61461,24.76247,24.67749,25.21208,24.52176,24.7721,24.30244,24.39926,676.05883,672.81395,662.07002,666.95793,676.37481,656.34994,655.23863,24.76052,24.64168,24.24819,24.4272,24.7721,24.03869,23.99799,-0.02072,-0.02072,-0.02072,-0.09331,-0.09261,-0.09261,24.75917,675.88134,24.75402,24.32632,658.42583,24.11472,55.54463,55.5368,55.5368,28.97946,28.98414,28.98414,37.83452,37.83503,37.83503,23.53128,641.51852,23.49549,24.69728,673.35486,24.66149,25.86328,705.19121,25.82749,0.0,13.0,24.725,25.069,25.74496,24.49967,24.658,23.82883,23.82333,675.08893,684.48147,676.14047,668.33579,673.25957,641.48614,638.3253,24.725,25.069,24.76351,24.47767,24.658,23.4943,23.37854,-0.154,-5.386,-0.197,0.253,9.264,0.339,0.176,6.571,0.241,26.49093,26.57878,26.57878,27.33195,27.44261,27.44261,41.52705,41.52705,41.52705,0.23,6.2799,0.23,-0.94667,-25.84769,-0.94667,1801.04776,1930.23737,1930.23737,41.667,41.667,41.667,45.833,45.833,45.833,0.9189,0.9189,0.9189,-3.58372,-3.58372,-3.58372,57.277,55.263,63.139,57.937,56.483,63.238,57.937,56.483,63.238,23.74,648.19459,23.74,26.68,728.46805,26.68,29.62,808.74152,29.62,0.11991,0.15968,0.15968,0.27322,0.36551,0.36551,107.2374,107.2374,107.2374,24.286,24.286,24.286,24.286,24.286,24.286,25.16901,687.21213,25.16901,24.18199,660.26264,24.18199,26.69726,722.10973,26.44713,23.20416,627.62808,22.98676
000895.SZ,20241029,24.4,666.21516,24.4,24.61,671.94898,24.61,24.2,660.75438,24.2,24.3,663.48477,24.3,24.45,-0.15,-0.6135,167843.3,408612.23,0.4845,1.6337,1.05,16.6625,18.6577,4.5688,1.4057,1.4755,7.2016,5.5967,346466.1213,346412.3744,102739.638,8419126.7476,8417820.6979,27.3039,-13.30025,-363.14877,-13.17878,-13.36272,-191.61987,-6.93301,0.904,24.68273,0.904,24.70213,674.46435,24.70213,-1.473,-1.473,-1.473,-1.659,-1.659,-1.659,-1.902,-1.902,-1.902,23.505,641.778,23.505,24.998,682.557,24.998,26.492,723.336,26.492,98.52262,98.52262,98.52262,163.08244,163.08244,163.08244,-170.99092,-170.99092,-170.99092,130.29111,130.29111,130.29111,0.7504,28.28141,1.0358,1.17502,41.46732,1.51873,36.44184,36.44184,36.44184,45.43532,45.43532,45.43532,18.43434,18.43434,18.43434,11.36364,11.36364,11.36364,4.0,0.0,-0.0165,1.34573,0.04929,0.50908,17.94549,0.65725,24.6519,24.61617,25.2117,24.47085,24.52815,24.26998,24.37992,673.02823,671.03684,661.84812,665.38976,669.71396,655.21955,654.4643,24.64953,24.57659,24.24006,24.36977,24.52814,23.99729,23.96963,-0.21449,-0.21449,-0.21449,-0.06603,-0.06514,-0.06514,24.66811,673.36949,24.66203,24.28821,657.14947,24.06797,7.58004,7.56879,7.56879,24.55193,24.5587,24.5587,18.89463,18.8954,18.8954,23.62029,643.84603,23.58073,24.65629,672.13287,24.61673,25.69229,700.41971,25.65273,18.0,0.0,24.687,24.9985,25.74752,24.44,24.616,23.78567,23.82333,674.05138,682.55654,676.06109,666.10982,672.1128,640.01927,638.11121,24.687,24.9985,24.76061,24.39614,24.616,23.44058,23.3707,-0.267,-8.494,-0.311,0.272,9.938,0.364,0.139,5.69,0.208,26.66567,26.76518,26.76518,27.72268,27.83934,27.83934,25.42347,25.42347,25.42347,-0.5,-13.65195,-0.5,-1.11333,-30.39834,-1.11333,1756.29553,1885.48514,1885.48514,41.667,41.667,41.667,47.222,47.222,47.222,-2.01613,-2.01613,-2.01613,-4.2368,-4.2368,-4.2368,46.348,49.986,36.233,47.084,51.259,36.364,47.084,51.259,36.364,23.74,648.19459,23.74,26.68,728.46805,26.68,29.62,808.74152,29.62,0.13658,0.18059,0.18059,0.26945,0.36593,0.36593,93.23551,93.23551,93.23551,91.304,91.304,91.304,91.304,91.304,91.304,25.15779,686.90578,25.15779,24.17121,659.9683,24.17121,26.69645,722.07103,26.44571,23.20346,627.59444,22.98552
000895.SZ,20241028,24.51,669.21859,24.51,24.55,670.31075,24.55,24.31,663.75781,24.31,24.45,667.58036,24.45,24.56,-0.11,-0.4479,173788.24,423952.57,0.5017,1.6915,1.08,16.7653,18.7729,4.597,1.4144,1.4846,7.1575,5.5624,346466.1213,346412.3744,102739.638,8471096.6658,8469782.5541,27.3039,-20.0823,-548.32516,-19.96083,-11.75124,-127.08399,-4.58154,0.9285,25.35167,0.9285,24.75321,675.85913,24.75321,-1.032,-1.032,-1.032,-1.219,-1.219,-1.219,-1.069,-1.069,-1.069,23.442,640.055,23.442,24.979,682.038,24.98,26.517,724.02,26.517,93.16163,93.16163,93.16163,155.68312,155.68312,155.68312,-162.2651,-162.2651,-162.2651,132.5969,132.5969,132.5969,0.7996,29.98241,1.0981,1.27044,44.42407,1.62702,40.98872,40.98872,40.98872,48.27935,48.27935,48.27935,26.27119,26.27119,26.27119,9.5339,9.5339,9.5339,3.0,0.0,0.1875,7.81366,0.28617,0.63858,22.37782,0.81958,24.73011,24.64945,25.21902,24.48263,24.64223,24.26896,24.38171,675.149,671.8318,661.83497,665.52113,672.82856,654.93937,654.26159,24.7272,24.60571,24.23958,24.37458,24.64221,23.98703,23.9622,-0.6946,-0.6946,-0.6946,-0.02272,-0.02156,-0.02156,24.73504,675.16671,24.72785,24.28773,656.89089,24.0585,17.22121,17.20511,17.20511,27.38058,27.39035,27.39035,23.99412,23.99527,23.99527,23.59442,643.02615,23.55071,24.68642,672.84201,24.64271,25.77842,702.65787,25.73471,17.0,0.0,24.719,24.9795,25.75472,24.41467,24.736,23.771,23.83889,674.9251,682.03777,676.10724,664.8195,675.38927,639.32103,638.31811,24.719,24.9795,24.7623,24.34888,24.736,23.41501,23.37828,-0.236,-7.694,-0.282,0.306,10.999,0.403,0.187,7.152,0.262,27.06759,27.17778,27.17778,28.16924,28.28995,28.28995,23.27613,23.27613,23.27613,-0.9,-24.57351,-0.9,-1.095,-29.89777,-1.095,1773.07986,1902.26947,1902.26947,41.667,41.667,41.667,48.611,48.611,48.611,-3.5503,-3.5503,-3.5503,-4.16141,-4.16141,-4.16141,48.111,50.885,40.039,48.89,52.197,40.189,48.89,52.197,40.189,23.17,632.63136,23.17,26.395,720.68644,26.395,29.62,808.74152,29.62,0.16769,0.21637,0.21637,0.26413,0.36424,0.36424,96.39527,96.39527,96.39527,86.538,86.538,86.538,86.538,86.538,86.538,25.25061,689.44013,25.25061,24.26039,662.40326,24.26039,26.7149,722.39313,26.45751,23.21949,627.8744,22.99578
