ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
300347.SZ,20241101,62.62,799.37561,62.62,64.38,821.84289,64.38,61.83,789.29087,61.83,62.53,798.22672,62.53,62.85,-0.32,-0.5091,111219.05,701431.22,1.9602,2.1801,0.67,26.7107,56.4167,2.5675,7.3246,7.9523,0.8884,0.904,86494.857,56738.5056,51015.9727,5408523.4082,3547858.7552,12.7655,22.10557,282.18866,22.10557,154.91819,1977.60813,154.91819,5.073,64.75938,5.073,65.54963,836.77374,65.54963,-6.451,-6.451,-6.451,-5.325,-5.325,-5.325,-2.776,-2.776,-2.776,57.245,730.766,57.245,66.194,844.993,66.194,75.142,959.22,75.142,118.98925,118.98925,118.98925,147.53309,147.53309,147.53309,-57.60705,-57.60705,-57.60705,119.56892,119.56892,119.56892,10.1482,129.54685,10.1482,9.7881,124.94999,9.7881,12.73382,12.73382,12.73382,29.71877,29.71877,29.71877,18.10105,18.10105,18.10105,23.52397,23.52397,23.52397,4.0,0.0,3.8695,49.3961,3.8695,9.754,124.51469,9.754,65.38471,63.96799,58.51035,62.11853,64.73678,58.53259,56.85747,834.66853,816.5788,741.02636,792.9194,826.39736,746.53682,724.28677,65.38471,63.96763,58.04915,62.11425,64.73678,58.48081,56.73783,0.37878,0.37878,0.37878,0.56119,0.56119,0.56119,65.25183,832.97221,65.25183,59.4325,758.28391,59.40104,-6.6639,-6.6639,-6.6639,48.01369,48.01369,48.01369,29.78782,29.78782,29.78782,56.28596,718.51394,56.28561,64.12996,818.64652,64.12961,71.97396,918.7791,71.97361,10.0,0.0,66.884,66.1935,54.19152,61.40167,65.998,56.36767,54.21122,853.8077,844.99312,686.1301,783.82298,842.49747,719.56145,690.734,66.884,66.1935,53.74878,61.40167,65.998,56.36767,54.10944,-1.662,-21.24,-1.664,3.253,41.559,3.256,2.422,30.94,2.424,28.87174,28.87174,28.87174,28.65765,28.65765,28.65765,54.88997,54.88997,54.88997,2.52,32.16906,2.52,2.99167,38.19012,2.99167,532.57206,627.05573,627.05573,41.667,41.667,41.667,44.444,44.444,44.444,4.1993,4.1993,4.1993,4.6557,4.6557,4.6557,48.282,52.856,36.528,48.284,52.883,36.528,48.284,52.883,36.528,59.3,756.99415,59.3,71.045,906.92495,71.045,82.79,1056.85575,82.79,0.81091,0.81096,0.81096,1.01941,1.0197,1.0197,122.72477,122.72477,122.72477,93.838,93.838,93.838,93.838,93.838,93.838,67.78359,865.29142,67.78359,65.12541,831.35842,65.12541,71.45073,912.08369,71.44912,62.10204,792.74564,62.10063
300347.SZ,20241031,63.92,815.97076,63.92,64.62,824.90661,64.62,62.5,797.84375,62.5,62.85,802.31168,62.85,63.97,-1.12,-1.7508,130328.16,826569.93,2.297,2.5547,0.79,26.8474,56.7054,2.5807,7.3621,7.993,0.8839,0.8994,86494.857,56738.5056,51015.9727,5436201.7625,3566015.077,12.7655,59.18912,755.57875,59.18912,158.73452,2026.32549,158.73452,5.294,67.58056,5.294,66.16425,844.61973,66.16425,-6.946,-6.946,-6.946,-4.536,-4.536,-4.536,-1.466,-1.466,-1.466,56.716,724.01,56.716,66.032,842.931,66.032,75.348,961.853,75.348,119.67307,119.67307,119.67307,151.74038,151.74038,151.74038,-47.6823,-47.6823,-47.6823,138.15521,138.15521,138.15521,10.5018,134.06073,10.5018,9.89714,126.34194,9.89714,17.3037,17.3037,17.3037,31.90315,31.90315,31.90315,19.61105,19.61105,19.61105,23.10069,23.10069,23.10069,3.0,0.0,4.934,62.98498,4.934,11.08425,141.49599,11.08425,66.01909,64.11935,58.47806,62.09015,65.84017,58.39708,56.73,842.76671,818.5106,740.56692,792.55338,840.48268,744.78462,722.62519,66.01909,64.11896,58.01315,62.08557,65.84017,58.34355,56.60767,0.24621,0.24621,0.24621,0.70262,0.70262,0.70262,65.74671,839.28958,65.74671,59.30607,756.65359,59.27332,10.54901,10.54901,10.54901,57.12662,57.12662,57.12662,41.60075,41.60075,41.60075,55.41403,707.38279,55.41364,64.25803,820.28087,64.25764,73.10203,933.17895,73.10164,9.0,0.0,67.031,66.032,54.20028,60.95433,67.704,56.21817,54.09189,855.68423,842.9315,686.20322,778.11254,864.27541,717.65301,689.12462,67.031,66.032,53.75451,60.95433,67.704,56.21817,53.98336,-1.136,-14.524,-1.138,3.46,44.214,3.464,2.893,36.952,2.895,28.87566,28.87566,28.87566,28.61696,28.61696,28.61696,52.84256,52.84256,52.84256,1.47,18.76529,1.47,0.49,6.2551,0.49,543.69397,638.17763,638.17763,41.667,41.667,41.667,43.056,43.056,43.056,2.39492,2.39492,2.39492,1.32811,1.32811,1.32811,48.852,53.192,37.488,48.854,53.218,37.488,48.854,53.218,37.488,55.65,710.40008,55.65,69.22,883.62791,69.22,82.79,1056.85575,82.79,0.90809,0.90815,0.90815,0.9848,0.98514,0.98514,133.42399,133.42399,133.42399,74.442,74.442,74.442,96.726,96.726,96.726,69.28401,884.44503,69.28401,66.56699,849.76091,66.56699,71.69492,915.19977,71.69322,62.31428,795.454,62.3128
300347.SZ,20241030,67.55,862.30953,67.55,67.9,866.77745,67.9,63.18,806.52429,63.18,63.97,816.60904,63.97,68.92,-4.95,-7.1822,206867.2,1334530.21,3.646,4.0549,1.36,27.3259,57.7159,2.6267,7.4933,8.1355,0.8684,0.8837,86494.857,56738.5056,51015.9727,5533076.0023,3629562.2032,12.7655,120.11921,1533.38179,120.11921,149.86792,1913.13896,149.86792,5.383,68.71669,5.383,66.96521,854.84437,66.96521,-6.303,-6.303,-6.303,-2.654,-2.654,-2.654,1.127,1.127,1.127,55.376,706.907,55.376,65.67,838.31,65.67,75.964,969.714,75.964,123.98906,123.98906,123.98906,156.49433,156.49433,156.49433,-10.78454,-10.78454,-10.78454,149.22898,149.22898,149.22898,10.3612,132.2659,10.3612,9.9447,126.94907,9.9447,24.06969,24.06969,24.06969,35.05093,35.05093,35.05093,25.56093,25.56093,25.56093,21.93649,21.93649,21.93649,2.0,0.0,6.594,84.17571,6.594,12.46567,159.13047,12.46567,66.72333,64.25297,58.44295,62.03775,67.33525,58.24614,56.59247,851.75672,820.21575,740.07098,791.88039,859.56818,742.83455,720.83449,66.72333,64.25254,57.9743,62.03285,67.33525,58.19079,56.46739,-0.0833,-0.0833,-0.0833,0.82916,0.82916,0.82916,66.27338,846.01283,66.27338,59.16142,754.79,59.12734,52.51314,52.51314,52.51314,64.88956,64.88956,64.88956,60.76408,60.76408,60.76408,55.53642,708.94462,55.53599,64.35642,821.53633,64.35599,73.17642,934.12804,73.17599,8.0,0.0,66.718,65.67,54.21464,60.49,68.48,56.01817,53.97133,851.68863,838.31039,686.3468,772.1851,874.18144,715.09991,687.49929,66.718,65.67,53.76576,60.49,68.48,56.01817,53.85604,-0.367,-4.713,-0.369,3.602,46.03,3.606,3.419,43.674,3.421,28.76413,28.76413,28.76413,28.6385,28.6385,28.6385,52.13618,52.13618,52.13618,0.15,1.91483,0.15,-0.04667,-0.59572,-0.04667,556.72678,651.21045,651.21045,41.667,41.667,41.667,43.056,43.056,43.056,0.23504,0.23504,0.23504,0.50619,0.50619,0.50619,50.774,54.348,40.601,50.776,54.375,40.601,50.776,54.375,40.601,52.0,663.806,52.0,67.395,860.33087,67.395,82.79,1056.85575,82.79,0.98607,0.98614,0.98614,0.93974,0.94012,0.94012,145.74614,145.74614,145.74614,66.379,66.379,66.379,92.108,92.108,92.108,70.09746,894.82913,70.09746,67.34854,859.73779,67.34854,71.89375,917.73699,71.89197,62.4871,797.65925,62.48555
300347.SZ,20241029,71.71,915.41401,71.71,73.19,934.30695,73.19,68.57,875.33034,68.57,68.92,879.79826,68.92,71.72,-2.8,-3.9041,127359.61,894207.05,2.2447,2.4831,0.82,29.4403,52.784,2.9401,8.0731,8.478,0.8061,0.8202,86494.857,56738.5056,51291.1397,5961225.5444,3910417.806,12.7655,243.7735,3111.89063,243.7735,130.2364,1662.53281,130.2364,5.261,67.1593,5.261,67.58496,862.75579,67.58496,-0.015,-0.015,-0.015,4.898,4.898,4.898,9.909,9.909,9.909,53.55,683.586,53.55,65.141,831.564,65.141,76.733,979.541,76.733,134.24108,134.24108,134.24108,177.15568,177.15568,177.15568,98.53067,98.53067,98.53067,186.01513,186.01513,186.01513,10.1762,129.90428,10.1762,9.98296,127.43748,9.98296,30.98764,30.98764,30.98764,38.24176,38.24176,38.24176,18.81846,18.81846,18.81846,22.82277,22.82277,22.82277,1.0,0.0,12.0845,154.26468,12.0845,13.84367,176.72133,13.84367,67.33519,64.28276,58.39855,61.90449,69.01788,58.05211,56.42668,859.56732,820.59541,739.45622,790.17497,881.04775,740.33372,718.68225,67.33519,64.28228,57.92615,61.89926,69.01788,57.99489,56.29879,0.13928,0.13928,0.13928,0.95878,0.95878,0.95878,66.69218,851.35898,66.69218,58.96515,752.26677,58.92968,89.10182,89.10182,89.10182,66.95229,66.95229,66.95229,74.33547,74.33547,74.33547,56.26092,718.19265,56.26044,64.28692,820.64855,64.28644,72.31292,923.10445,72.31244,2.0,0.0,66.322,65.1415,54.22788,59.99767,69.134,55.808,53.855,846.63349,831.56382,686.47558,765.90021,882.53008,712.41702,685.92537,66.322,65.1415,53.77585,59.99767,69.134,55.808,53.73275,0.557,7.085,0.555,3.648,46.619,3.652,3.927,50.161,3.929,28.51593,28.51593,28.51593,28.73838,28.73838,28.73838,53.1281,53.1281,53.1281,5.9,75.31645,5.9,1.36333,17.40363,1.36333,577.4135,671.89717,671.89717,50.0,50.0,50.0,44.444,44.444,44.444,9.36211,9.36211,9.36211,2.88692,2.88692,2.88692,60.403,59.86,58.488,60.405,59.889,58.488,60.405,59.889,58.488,51.1,652.31705,51.1,66.945,854.5864,66.945,82.79,1056.85575,82.79,1.03131,1.03139,1.03139,0.887,0.88744,0.88744,168.4299,168.4299,168.4299,30.742,30.742,30.742,50.413,50.413,50.413,70.62888,901.61297,70.62888,67.85912,866.2556,67.85912,71.94245,918.35823,71.94064,62.52942,798.19921,62.52785
300347.SZ,20241028,71.12,907.88236,71.12,72.73,928.43482,72.73,70.21,896.26576,70.21,71.72,915.54166,71.72,71.06,0.66,0.9288,140053.61,1004330.99,2.4684,2.7306,0.87,30.6364,54.9285,3.0595,8.4011,8.8224,0.7746,0.7882,86494.857,56738.5056,51291.1397,6203411.144,4069285.6216,12.7655,288.67759,3685.11378,288.67759,103.53096,1321.62442,103.53096,5.19,66.25295,5.19,66.935,854.45874,66.935,4.81,4.81,4.81,9.983,9.983,9.983,15.837,15.837,15.837,51.371,655.771,51.371,64.265,820.375,64.265,77.159,984.979,77.159,141.02105,141.02105,141.02105,188.60759,188.60759,188.60759,125.74893,125.74893,125.74893,191.99111,191.99111,191.99111,9.7252,124.14704,9.7252,9.99092,127.53909,9.99092,37.84225,37.84225,37.84225,41.59529,41.59529,41.59529,19.5906,19.5906,19.5906,20.32624,20.32624,20.32624,0.0,2.0,15.517,198.08226,15.517,14.2095,181.39137,14.2095,66.98301,63.79463,58.31404,61.42066,69.06682,57.6837,56.14593,855.07155,814.36353,738.32897,783.99405,881.6725,735.60611,715.06166,66.98301,63.7941,57.83784,61.41507,69.06682,57.62454,56.01517,-0.21773,-0.21773,-0.21773,1.04355,1.04355,1.04355,66.28712,846.1882,66.28712,58.55883,747.06141,58.52191,104.10052,104.10052,104.10052,63.2607,63.2607,63.2607,76.87397,76.87397,76.87397,55.86168,713.09555,55.86115,63.66168,812.66645,63.66115,71.46168,912.23735,71.46115,0.0,13.0,65.568,64.265,54.22712,59.32467,68.932,55.508,53.687,837.0083,820.37486,686.42478,757.30903,879.95145,708.58737,683.6914,65.568,64.265,53.77187,59.32467,68.932,55.508,53.55775,0.871,11.09,0.869,3.579,45.733,3.583,4.014,51.279,4.017,28.41072,28.41072,28.41072,28.93931,28.93931,28.93931,48.37308,48.37308,48.37308,4.68,59.74254,4.68,2.09667,26.765,2.09667,590.14947,684.63313,684.63313,50.0,50.0,50.0,44.444,44.444,44.444,6.98091,6.98091,6.98091,4.41354,4.41354,4.41354,66.989,63.343,73.818,66.991,63.373,73.818,66.991,63.373,73.818,48.68,621.42454,48.68,65.735,839.14014,65.735,82.79,1056.85575,82.79,1.03338,1.03347,1.03347,0.82944,0.82994,0.82994,179.2436,179.2436,179.2436,9.343,9.343,9.343,12.877,12.877,12.877,70.07757,894.57522,70.07757,67.32943,859.49384,67.32943,71.80044,916.54367,71.79849,62.40599,796.62207,62.4043
