ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
601117.SH,20241101,8.05,10.22914,8.05,8.35,10.61035,8.35,8.03,10.20372,8.03,8.22,10.44515,8.22,8.09,0.13,1.6069,960130.09,789990.56,1.5871,2.8105,1.59,9.2546,9.0626,0.8304,0.2816,0.2767,2.1537,2.1655,610907.0562,604951.0562,341627.2587,5021656.002,4972697.682,1.2707,18.30562,23.26095,18.30562,21.52326,27.3496,21.52326,0.362,0.45999,0.362,8.19017,10.40724,8.19017,0.02,0.02,0.02,0.142,0.142,0.142,2.371,2.371,2.371,7.808,9.922,7.808,8.184,10.399,8.184,8.56,10.877,8.56,128.83598,128.83598,128.83598,186.41975,186.41975,186.41975,9.60343,9.60343,9.60343,132.5026,132.5026,132.5026,0.9346,1.1876,0.9346,0.95926,1.21893,0.95926,25.70699,25.70699,25.70699,39.37306,39.37306,39.37306,11.71171,11.71171,11.71171,21.32132,21.32132,21.32132,0.0,1.0,0.8025,1.01974,0.8025,1.016,1.29103,1.016,8.1748,8.00344,7.47774,7.82978,8.18975,7.58396,7.49763,10.38772,10.16981,9.35339,9.94744,10.40671,9.6161,9.48114,8.1748,8.00331,7.36082,7.82832,8.18975,7.56756,7.46136,0.06092,0.06092,0.06092,0.13165,0.13165,0.13165,8.15011,10.35634,8.15011,7.63474,9.68856,7.62459,26.38519,26.38519,26.38519,55.07614,55.07614,55.07614,45.51249,45.51249,45.51249,7.5751,9.62551,7.57497,8.0071,10.17446,8.00697,8.4391,10.7234,8.43897,0.0,3.0,8.246,8.184,7.10924,7.69367,8.194,7.3,7.43678,10.47819,10.39941,8.88115,9.77634,10.41212,9.27611,9.40408,8.246,8.184,6.98918,7.69367,8.194,7.3,7.40071,-0.095,-0.122,-0.096,0.305,0.389,0.306,0.257,0.328,0.258,27.14292,27.14292,27.14292,27.60156,27.60156,27.60156,50.76383,50.76383,50.76383,0.22,0.27955,0.22,0.17,0.21602,0.17,14744.83186,15180.65686,15180.65686,33.333,33.333,33.333,31.944,31.944,31.944,2.75,2.75,2.75,2.15965,2.15965,2.15965,58.469,57.832,55.32,58.478,57.938,55.32,58.478,57.938,55.32,7.75,9.84793,7.75,8.405,10.68023,8.405,9.06,11.51254,9.06,0.63876,0.63891,0.63891,0.73867,0.7395,0.7395,160.5989,160.5989,160.5989,56.818,56.818,56.818,56.818,56.818,56.818,8.37828,10.64628,8.37828,8.04972,10.22878,8.04972,8.6328,10.96785,8.63134,7.50328,9.5328,7.50201
601117.SH,20241031,8.18,10.39433,8.18,8.22,10.44515,8.22,8.04,10.21643,8.04,8.09,10.27996,8.09,8.14,-0.05,-0.6143,620532.91,503642.25,1.0258,1.8164,1.08,9.1082,8.9193,0.8172,0.2771,0.2723,2.1883,2.2002,610907.0562,604951.0562,341627.2587,4942238.0847,4894054.0447,1.2707,20.50786,26.05934,20.50786,21.09154,26.80102,21.09154,0.3605,0.45809,0.3605,8.17746,10.3911,8.17746,-1.621,-1.621,-1.621,-1.221,-1.221,-1.221,1.67,1.67,1.67,7.72,9.809,7.72,8.156,10.364,8.156,8.593,10.919,8.593,125.39267,125.39267,125.39267,189.65517,189.65517,189.65517,-38.71907,-38.71907,-38.71907,141.51547,141.51547,141.51547,0.9508,1.20818,0.9508,0.96692,1.22867,0.96692,27.72873,27.72873,27.72873,41.58393,41.58393,41.58393,11.78248,11.78248,11.78248,17.82477,17.82477,17.82477,4.0,0.0,0.7665,0.97399,0.7665,1.1045,1.40349,1.1045,8.16476,7.98064,7.47178,7.80287,8.17462,7.5624,7.4814,10.37496,10.14082,9.34462,9.91312,10.38749,9.58799,9.45948,8.16476,7.9805,7.35391,7.80131,8.17462,7.54544,7.44431,0.06149,0.06149,0.06149,0.22625,0.22625,0.22625,8.1374,10.3402,8.1374,7.61086,9.65768,7.60028,20.31755,20.31755,20.31755,59.85796,59.85796,59.85796,46.67782,46.67782,46.67782,7.51879,9.55395,7.51865,7.98679,10.14864,7.98665,8.45479,10.74332,8.45465,9.0,0.0,8.241,8.1565,7.10504,7.62933,8.218,7.28783,7.436,10.47184,10.36446,8.87493,9.69459,10.44261,9.26065,9.40031,8.241,8.1565,6.98429,7.62933,8.218,7.28783,7.39774,-0.092,-0.118,-0.093,0.317,0.404,0.318,0.271,0.345,0.271,27.38757,27.38757,27.38757,27.82245,27.82245,27.82245,50.92505,50.92505,50.92505,0.08,0.10166,0.08,0.06667,0.08471,0.06667,14648.81885,15084.64385,15084.64385,25.0,25.0,25.0,31.944,31.944,31.944,0.99875,0.99875,0.99875,0.93061,0.93061,0.93061,55.164,56.325,43.854,55.174,56.437,43.854,55.174,56.437,43.854,7.42,9.42859,7.42,8.24,10.47057,8.24,9.06,11.51254,9.06,0.69129,0.69146,0.69146,0.70053,0.70147,0.70147,154.66436,154.66436,154.66436,54.286,54.286,54.286,88.372,88.372,88.372,8.40174,10.67609,8.40174,8.07226,10.25742,8.07226,8.63238,10.96731,8.63092,7.50291,9.53234,7.50164
601117.SH,20241030,8.15,10.35621,8.15,8.36,10.62305,8.36,8.08,10.26726,8.08,8.14,10.3435,8.14,8.19,-0.05,-0.6105,638176.98,523299.44,1.0549,1.8631,1.16,9.1645,9.3488,0.8365,0.2788,0.2793,2.1749,2.1867,610907.0562,604951.0562,342527.8987,4972783.4375,4924301.5975,1.2707,21.46225,27.27208,21.46225,19.8544,25.22899,19.8544,0.368,0.46762,0.368,8.19538,10.41386,8.19538,-1.413,-1.413,-1.413,-0.53,-0.53,-0.53,3.261,3.261,3.261,7.572,9.621,7.572,8.122,10.32,8.122,8.671,11.019,8.671,131.35135,131.35135,131.35135,194.55128,194.55128,194.55128,11.86212,11.86212,11.86212,151.41612,151.41612,151.41612,0.9464,1.20259,0.9464,0.96932,1.23171,0.96932,32.77808,32.77808,32.77808,45.29512,45.29512,45.29512,9.64187,9.64187,9.64187,16.25344,16.25344,16.25344,3.0,0.0,0.8945,1.13664,0.8945,1.2205,1.55089,1.2205,8.18137,7.96913,7.46681,7.78307,8.21693,7.54451,7.46773,10.39607,10.12618,9.33711,9.88782,10.44126,9.56454,9.44104,8.18137,7.96898,7.348,7.7814,8.21693,7.52698,7.4298,0.00152,0.00152,0.00152,0.32824,0.32824,0.32824,8.14602,10.35115,8.14602,7.5913,9.63228,7.5803,59.71228,59.71228,59.71228,66.44803,66.44803,66.44803,64.20278,64.20278,64.20278,7.49912,9.52893,7.49896,7.97312,10.13125,7.97296,8.44712,10.73356,8.44696,8.0,0.0,8.219,8.1215,7.10156,7.57,8.25,7.279,7.43589,10.44388,10.31999,8.86962,9.6192,10.48328,9.24943,9.39741,8.219,8.1215,6.98011,7.57,8.25,7.279,7.39546,-0.062,-0.08,-0.063,0.328,0.419,0.33,0.297,0.379,0.298,27.59428,27.59428,27.59428,28.07975,28.07975,28.07975,47.88114,47.88114,47.88114,-0.06,-0.07624,-0.06,0.06167,0.07836,0.06167,14710.87214,15146.69714,15146.69714,25.0,25.0,25.0,34.722,34.722,34.722,-0.73171,-0.73171,-0.73171,0.86528,0.86528,0.86528,56.756,57.077,47.784,56.766,57.189,47.784,56.766,57.189,47.784,7.06,8.97114,7.06,8.06,10.24184,8.06,9.06,11.51254,9.06,0.74667,0.74687,0.74687,0.65277,0.65385,0.65385,169.67417,169.67417,169.67417,47.143,47.143,47.143,84.615,84.615,84.615,8.42775,10.70914,8.42775,8.09725,10.28918,8.09725,8.63225,10.96713,8.63078,7.50279,9.53218,7.50152
601117.SH,20241029,8.3,10.54681,8.3,8.39,10.66117,8.39,8.18,10.39433,8.18,8.19,10.40703,8.19,8.33,-0.14,-1.6807,524445.62,433149.11,0.8669,1.5311,0.98,9.2208,9.4063,0.8416,0.2805,0.281,2.1616,2.1734,610907.0562,604951.0562,342527.8987,5003328.7903,4954549.1503,1.2707,22.05371,28.02365,22.05371,18.14417,23.05579,18.14417,0.3775,0.47969,0.3775,8.20654,10.42805,8.20654,-1.107,-1.107,-1.107,0.02,0.02,0.02,4.815,4.815,4.815,7.362,9.355,7.362,8.07,10.254,8.07,8.777,11.153,8.777,123.60743,123.60743,123.60743,190.38462,190.38462,190.38462,43.31258,43.31258,43.31258,177.13626,177.13626,177.13626,0.9532,1.21123,0.9532,0.96798,1.23001,0.96798,37.00229,37.00229,37.00229,48.5008,48.5008,48.5008,6.05327,6.05327,6.05327,15.7385,15.7385,15.7385,2.0,0.0,1.031,1.31009,1.031,1.32592,1.68484,1.32592,8.19057,7.95115,7.4614,7.75845,8.2554,7.52433,7.45262,10.40776,10.1033,9.32902,9.85639,10.49013,9.53813,9.42076,8.19057,7.95097,7.34164,7.75666,8.2554,7.5062,7.41384,0.09938,0.09938,0.09938,0.43568,0.43568,0.43568,8.14712,10.35254,8.14711,7.5689,9.60325,7.55745,74.48548,74.48548,74.48548,67.57066,67.57066,67.57066,69.8756,69.8756,69.8756,7.48394,9.50962,7.48377,7.94994,10.10177,7.94977,8.41594,10.69392,8.41577,6.0,0.0,8.205,8.0695,7.09852,7.50767,8.28,7.26667,7.43267,10.42609,10.25391,8.86485,9.53999,10.5214,9.23375,9.39064,8.205,8.0695,6.97635,7.50767,8.28,7.26667,7.39013,-0.029,-0.038,-0.03,0.336,0.429,0.337,0.322,0.41,0.322,27.65536,27.65536,27.65536,28.37109,28.37109,28.37109,60.35401,60.35401,60.35401,0.22,0.27955,0.22,0.175,0.22237,0.175,14774.68984,15210.51484,15210.51484,33.333,33.333,33.333,38.889,38.889,38.889,2.76035,2.76035,2.76035,2.33447,2.33447,2.33447,58.299,57.816,51.641,58.309,57.929,51.641,58.309,57.929,51.641,7.01,8.90761,7.01,8.035,10.21007,8.035,9.06,11.51254,9.06,0.79463,0.79487,0.79487,0.59663,0.59785,0.59785,179.35691,179.35691,179.35691,40.0,40.0,40.0,90.323,90.323,90.323,8.45172,10.7396,8.45172,8.12028,10.31844,8.12028,8.63168,10.9664,8.6302,7.50231,9.53154,7.50102
601117.SH,20241028,8.34,10.59764,8.34,8.47,10.76283,8.47,8.22,10.44515,8.22,8.33,10.58493,8.33,8.34,-0.01,-0.1199,613067.56,511715.68,1.0134,1.7898,1.06,9.3784,9.5671,0.856,0.2853,0.2858,2.1253,2.1369,610907.0562,604951.0562,342527.8987,5088855.7781,5039242.2981,1.2707,25.66129,32.6078,25.66129,16.7187,21.24445,16.7187,0.387,0.49176,0.387,8.19588,10.4145,8.19588,0.321,0.321,0.321,1.958,1.958,1.958,7.698,7.698,7.698,7.127,9.057,7.127,8.003,10.17,8.003,8.88,11.283,8.88,128.0654,128.0654,128.0654,200.0,200.0,200.0,96.38095,96.38095,96.38095,202.07824,202.07824,202.07824,0.9558,1.21454,0.9558,0.95816,1.21753,0.95816,39.2122,39.2122,39.2122,49.92892,49.92892,49.92892,16.10879,16.10879,16.10879,13.59833,13.59833,13.59833,1.0,0.0,1.2535,1.59282,1.2535,1.4285,1.81519,1.4285,8.1907,7.926,7.45555,7.72869,8.2881,7.50176,7.43605,10.40792,10.07133,9.32036,9.81842,10.53169,9.50868,9.3986,8.1907,7.92581,7.33483,7.72678,8.2881,7.48302,7.3964,-0.4354,-0.4354,-0.4354,0.52668,0.52668,0.52668,8.13932,10.34263,8.13932,7.54355,9.57045,7.53163,91.60382,91.60382,91.60382,66.41818,66.41818,66.41818,74.8134,74.8134,74.8134,7.45,9.46648,7.44981,7.918,10.06117,7.91781,8.386,10.65585,8.38581,1.0,0.0,8.187,8.0035,7.09592,7.44667,8.3,7.2535,7.43078,10.40322,10.17005,8.86062,9.46248,10.54681,9.21702,9.38551,8.187,8.0035,6.97303,7.44667,8.3,7.2535,7.38609,0.006,0.007,0.005,0.34,0.434,0.341,0.343,0.437,0.344,27.77583,27.77583,27.77583,28.70921,28.70921,28.70921,55.9822,55.9822,55.9822,0.01,0.01271,0.01,0.29333,0.37274,0.29333,14827.1344,15262.9594,15262.9594,33.333,33.333,33.333,43.056,43.056,43.056,0.12019,0.12019,0.12019,3.97184,3.97184,3.97184,62.671,59.898,63.624,62.681,60.012,63.624,62.681,60.012,63.624,6.51,8.27226,6.51,7.785,9.8924,7.785,9.06,11.51254,9.06,0.83347,0.83375,0.83375,0.53394,0.53533,0.53533,196.41346,196.41346,196.41346,20.0,20.0,20.0,41.176,41.176,41.176,8.46039,10.75062,8.46039,8.12861,10.32902,8.12861,8.62889,10.9628,8.62737,7.49987,9.52842,7.49856
