ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
601318.SH,20241101,56.15,168.19733,56.15,57.0,170.7435,57.0,56.0,167.748,56.0,56.15,168.19733,56.15,55.92,0.23,0.4113,650139.25,3676222.86,0.6041,0.7027,0.96,11.9361,8.7191,1.1475,1.119,1.0389,4.2864,4.3119,1821023.4607,1076265.7695,925247.9335,102250467.3183,60432322.9574,2.9955,127.17383,412.33129,137.65024,171.51393,544.54147,181.7865,2.4515,7.26706,2.42599,56.85108,169.92563,56.72697,-1.165,-1.165,-1.165,-1.695,-1.563,-1.563,0.164,1.032,1.032,54.916,163.633,54.626,57.461,170.867,57.041,60.006,178.1,59.456,128.07175,128.15841,128.15841,211.46765,226.72638,226.72638,-107.67061,-77.74434,-77.74434,136.65755,147.46035,147.46035,7.9044,25.44788,8.49537,9.65938,29.88087,9.97525,22.08234,20.39041,20.39041,34.44907,36.00065,36.00065,25.40875,21.36234,21.36234,15.0243,15.01124,15.01124,0.0,1.0,4.369,15.45027,5.15783,6.84642,22.89875,7.64438,56.70629,55.53434,45.28625,53.85692,56.51119,50.157,48.11893,169.56692,165.50047,130.26326,160.09806,169.24732,148.15322,141.35199,56.60722,55.2497,43.48632,53.44619,56.50052,49.45859,47.18811,-0.31522,-0.12661,-0.12661,0.04385,0.23334,0.23334,56.59535,169.10716,56.45373,51.14769,151.38733,50.53825,7.22805,6.18374,6.18374,43.75353,44.81549,44.81549,31.57837,31.93824,31.93824,52.88844,157.57362,52.60345,55.64644,165.83521,55.36145,58.40444,174.0968,58.11945,0.0,2.0,57.124,57.461,43.13904,53.562,56.634,47.8705,45.88689,171.11494,170.86669,124.03684,158.86968,169.64715,141.58982,134.32356,57.124,57.04113,41.40773,53.03612,56.634,47.26751,44.84178,-1.387,-3.945,-1.317,2.769,8.856,2.956,2.075,6.883,2.298,28.32607,28.37599,28.37599,28.68636,28.72385,28.72385,42.78834,55.61348,55.61348,-1.23,-0.91301,-0.30479,-0.685,0.72517,0.24209,14657.92588,15347.35832,15347.35832,41.667,41.667,41.667,44.444,44.444,44.444,-2.1436,-0.53989,-0.53989,-1.15477,0.46515,0.46515,55.924,61.307,41.451,57.461,62.602,43.685,57.461,62.602,43.685,54.4,160.32768,53.52284,58.6,172.70592,57.65512,62.8,185.08416,61.7874,0.7181,0.79425,0.79425,1.1018,1.1336,1.1336,208.7251,208.7251,208.7251,80.769,80.769,80.769,75.649,75.649,75.649,57.94467,173.57326,57.94467,55.67233,166.76646,55.67233,60.77394,180.77849,60.35002,52.82221,157.12523,52.45376
601318.SH,20241031,55.96,167.62818,55.96,56.8,170.1444,56.8,55.4,165.9507,55.4,55.92,167.50836,55.92,55.97,-0.05,-0.0893,757630.09,4236922.73,0.7039,0.8188,1.2,11.8872,8.6834,1.1428,1.1144,1.0346,4.3041,4.3296,1821023.4607,1076265.7695,925247.9335,101831631.9223,60184781.8304,2.9955,130.77324,422.84097,141.15873,173.61325,550.8441,183.89054,2.4845,7.36171,2.45759,57.02817,170.36701,56.87432,-2.129,-2.129,-2.129,-2.273,-2.01,-2.01,0.655,1.591,1.591,53.764,159.488,53.243,57.248,170.105,56.787,60.733,180.721,60.331,124.56763,124.6233,124.6233,203.8164,218.3385,218.3385,-166.45273,-128.31876,-128.31876,145.85012,156.96579,156.96579,8.3206,26.73372,8.92463,10.04676,30.82944,10.29192,23.79343,24.51628,24.51628,37.55234,39.78912,39.78912,24.73118,20.81523,20.81523,13.76344,13.76241,13.76241,2.0,0.0,4.872,17.05969,5.69511,7.903,26.05142,8.69685,56.82991,55.46953,45.19899,53.69878,56.69179,49.95384,47.93846,169.87127,165.21659,129.95857,159.53949,169.77232,147.47376,140.74872,56.70882,55.15493,43.3846,53.25972,56.67579,49.23177,46.98672,-0.36167,-0.17322,-0.17322,0.1651,0.3545,0.3545,56.67632,169.27258,56.50896,50.94351,150.70121,50.3092,13.5743,12.36769,12.36769,49.8411,51.25411,51.25411,37.75217,38.29197,38.29197,52.30687,155.74167,51.99188,55.56887,165.51299,55.25388,58.83087,175.28431,58.51588,15.0,0.0,57.227,57.2485,43.0978,53.10767,56.944,47.644,45.72967,171.42348,170.10481,123.87508,157.44027,170.57575,140.87707,133.78181,57.227,56.78678,41.35372,52.55893,56.944,47.02957,44.66093,-1.312,-3.645,-1.217,2.942,9.349,3.121,2.286,7.526,2.513,28.42885,28.47506,28.47506,28.85584,28.88802,28.88802,45.42672,57.60006,57.60006,-1.27,-1.04201,-0.34786,-1.085,-0.43801,-0.14622,14592.91196,15282.34439,15282.34439,41.667,41.667,41.667,45.833,45.833,45.833,-2.22067,-0.61822,-0.61822,-1.77758,-0.16786,-0.16786,54.918,60.889,37.452,56.515,62.202,39.978,56.515,62.202,39.978,50.7,149.42304,49.8825,56.75,167.2536,55.83495,62.8,185.08416,61.7874,0.80182,0.87802,0.87802,1.0859,1.11438,1.11438,206.967,206.967,206.967,74.286,74.286,74.286,83.117,83.117,83.117,58.25781,174.51127,58.25781,55.97319,167.66769,55.97319,60.78793,180.78876,60.35345,52.83437,157.13416,52.45674
601318.SH,20241030,57.49,172.2113,57.49,57.91,173.46941,57.91,55.68,166.78944,55.68,55.97,167.65814,55.97,57.63,-1.66,-2.8804,907479.26,5123310.92,0.8432,0.9808,1.32,11.8978,8.6911,1.1438,1.1154,1.0356,4.3002,4.3258,1821023.4607,1076265.7695,925247.9335,101922683.0954,60238595.1189,2.9955,160.48283,511.08097,170.61625,174.63129,550.10187,183.64275,2.5765,7.62947,2.54698,57.21713,170.84505,57.0339,-2.72,-2.72,-2.72,-2.367,-1.972,-1.972,1.643,2.651,2.651,52.412,155.007,51.747,56.974,169.159,56.471,61.535,183.312,61.196,127.10789,127.14234,127.14234,210.36132,225.67507,225.67507,-150.35035,-97.23404,-97.23404,163.88982,176.30958,176.30958,8.7314,27.72836,9.25667,10.36896,31.55791,10.5351,25.85759,28.92349,28.92349,40.7395,43.65082,43.65082,22.1637,18.49834,18.49834,12.96596,12.98548,12.98548,1.0,0.0,5.639,19.32261,6.45055,9.03817,29.41623,9.82014,57.03211,55.42212,45.11288,53.54559,57.07768,49.7516,47.7591,170.39636,164.97535,129.65697,158.98991,170.9043,146.79462,140.14738,56.88411,55.0744,43.28391,53.07625,57.05368,49.00505,46.78597,-0.27699,-0.08812,-0.08812,0.30844,0.49772,0.49772,56.81383,169.59335,56.61604,50.74039,150.0152,50.08019,38.11361,36.84351,36.84351,55.88557,57.73518,57.73518,49.96159,50.77129,50.77129,52.17127,155.25386,51.82903,55.51927,165.26512,55.17113,58.86727,175.27637,58.51323,14.0,0.0,57.335,56.9735,43.05832,52.66567,57.38,47.40083,45.572,171.47168,169.15928,123.71841,156.04758,171.88179,140.1154,133.23918,57.24309,56.47113,41.30142,52.094,57.38,46.7753,44.47978,-1.12,-2.993,-0.999,3.106,9.805,3.273,2.546,8.308,2.774,28.60287,28.64431,28.64431,29.0651,29.09174,29.09174,43.32881,55.01971,55.01971,-2.7,-5.25409,-1.75399,-0.67,0.80432,0.26851,14668.67497,15358.1074,15358.1074,41.667,41.667,41.667,48.611,48.611,48.611,-4.60201,-3.03859,-3.03859,-1.0513,0.57031,0.57031,55.169,61.027,37.921,56.767,62.341,40.461,56.767,62.341,40.461,47.2,139.10784,46.43894,55.0,162.096,54.11317,62.8,185.08416,61.7874,0.88693,0.96193,0.96193,1.06057,1.08579,1.08579,227.61876,227.61876,227.61876,73.187,73.187,73.187,91.989,91.989,91.989,58.67958,175.77468,58.67958,56.37842,168.88156,56.37842,60.80901,180.81032,60.36065,52.85269,157.1529,52.46299
601318.SH,20241029,57.5,172.24125,57.5,58.46,175.11693,58.46,57.44,172.06152,57.44,57.63,172.63067,57.63,57.5,0.13,0.2261,620100.28,3591688.62,0.5762,0.6702,0.85,12.2507,8.9489,1.1777,1.1485,1.0663,4.1764,4.2012,1821023.4607,1076265.7695,925247.9335,104945582.0401,62025196.2963,2.9955,196.72486,619.51938,206.81669,173.17387,541.99595,180.93672,2.55,7.54598,2.51911,57.35533,171.17142,57.14285,-0.15,-0.15,-0.15,0.136,0.677,0.677,5.612,6.727,6.727,50.35,148.599,49.608,56.543,167.755,56.002,62.736,186.911,62.397,140.12802,140.26904,140.26904,236.35828,255.20435,255.20435,16.8207,72.5896,72.5896,196.77963,212.78366,212.78366,9.1794,28.83244,9.62525,10.61562,32.08535,10.71118,28.78467,34.25142,34.25142,44.43791,48.07191,48.07191,13.56986,10.24309,10.24309,13.86247,13.89057,13.89057,0.0,1.0,8.034,26.46133,8.8337,9.93925,32.08067,10.70962,57.26813,55.36444,45.02567,53.37839,57.63152,49.54081,47.57458,171.00485,164.69295,129.35174,158.3921,172.52738,146.08738,139.52916,57.08725,54.98012,43.18202,52.87668,57.59552,48.76895,46.57959,0.0135,0.20354,0.20354,0.4743,0.64259,0.64259,56.96726,169.9452,56.7335,50.52693,149.29508,49.83979,66.91223,65.81678,65.81678,58.84756,61.21713,61.21713,61.53579,62.75034,62.75034,52.26794,155.44541,51.89298,55.41394,164.83979,55.02914,58.55994,174.23417,58.16531,0.0,1.0,57.476,56.543,43.024,52.22267,57.848,47.15667,45.41211,171.6169,167.75535,123.57608,154.65186,173.28368,139.35073,132.69015,57.29157,56.00245,41.25391,51.62806,57.848,46.52002,44.29649,-0.82,-2.018,-0.674,3.246,10.179,3.398,2.836,9.17,3.061,28.75075,28.78567,28.78567,29.29332,29.31445,29.31445,55.15904,65.68786,65.68786,0.09,3.04878,1.01779,0.64,4.67392,1.56031,14759.42289,15448.85533,15448.85533,50.0,50.0,50.0,51.389,51.389,51.389,0.15641,1.79782,1.79782,1.37273,3.03407,3.03407,64.079,65.746,58.041,65.662,67.115,60.738,65.662,67.115,60.738,47.2,139.10784,46.43894,55.0,162.096,54.11317,62.8,185.08416,61.7874,0.96712,1.03937,1.03937,1.02701,1.0491,1.0491,255.06666,255.06666,255.06666,36.703,36.703,36.703,61.397,61.397,61.397,59.05137,176.88838,59.05137,56.73563,169.95158,56.73563,60.81867,180.81255,60.36139,52.86108,157.15483,52.46364
601318.SH,20241028,57.78,173.07999,57.78,58.06,173.91873,58.06,57.08,170.98314,57.08,57.5,172.24125,57.5,57.7,-0.2,-0.3466,578809.87,3325855.08,0.5378,0.6256,0.73,12.2231,8.9287,1.1751,1.1459,1.0639,4.1858,4.2107,1821023.4607,1076265.7695,925247.9335,104708848.9903,61885281.7463,2.9955,196.24984,618.16288,206.36384,171.02773,531.69766,177.4988,2.6195,7.74835,2.58666,57.22308,170.68929,56.9819,-0.165,-0.165,-0.165,-0.077,0.599,0.599,6.506,7.703,7.703,48.434,142.778,47.664,55.986,165.976,55.408,63.539,189.174,63.153,130.15123,130.25359,130.25359,223.73651,241.14989,241.14989,-18.61083,43.75298,43.75298,206.27237,222.78769,222.78769,9.4758,29.4833,9.84253,10.7494,32.30173,10.78342,36.26933,40.32098,40.32098,50.29349,52.7569,52.7569,22.09877,19.24375,19.24375,10.46296,10.49364,10.49364,3.0,0.0,8.601,28.12612,9.38946,10.562,33.91016,11.32037,57.18772,55.12596,44.92443,53.08518,57.63228,49.2666,47.34862,170.64356,163.85741,129.00412,157.41013,172.47574,145.18761,138.78531,56.96664,54.70119,43.06597,52.54887,57.57828,48.46857,46.33127,-0.47199,-0.28229,-0.28229,0.59622,0.7434,0.7434,56.84676,169.45694,56.5705,50.23701,148.34261,49.52182,66.95907,66.53046,66.53046,57.50345,60.45052,60.45052,60.65533,62.47716,62.47716,51.77821,153.87826,51.36981,55.15821,163.95244,54.73291,58.53821,174.02661,58.09601,3.0,0.0,57.432,55.9865,42.9842,51.74333,57.734,46.881,45.237,171.20887,165.97605,123.4171,153.14638,172.9422,138.4919,132.09503,57.15536,55.40846,41.20083,51.12548,57.734,46.23332,44.09782,-0.707,-1.602,-0.535,3.348,10.431,3.482,2.995,9.63,3.215,28.92073,28.9498,28.9498,29.53557,29.5517,29.5517,43.86343,53.02069,53.02069,-1.0,-0.16995,-0.05674,1.705,7.80681,2.60618,14697.41287,15386.8453,15386.8453,41.667,41.667,41.667,52.778,52.778,52.778,-1.7094,-0.09857,-0.09857,3.48867,5.18469,5.18469,63.657,65.546,56.536,65.271,66.925,59.41,65.271,66.925,59.41,44.47,131.06198,43.75296,53.635,158.07307,52.77018,62.8,185.08416,61.7874,1.03603,1.10366,1.10366,0.98708,1.00625,1.00625,252.68333,252.68333,252.68333,39.56,39.56,39.56,57.692,57.692,57.692,58.93611,176.54312,58.93611,56.62489,169.61986,56.62489,60.7996,180.68388,60.31844,52.84451,157.043,52.42631
