ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
300750.SZ,20241025,252.34,470.86644,252.34,265.0,494.49,265.0,246.3,459.5958,246.3,258.88,483.07008,258.88,246.16,12.72,5.1674,578985.51,14887536.98,1.484,2.3384,1.39,25.8308,23.2699,4.8097,2.8427,3.12,0.54,1.9356,440237.5669,390146.5544,247603.4659,113968701.3191,101001140.0031,1.866,536.7545,1001.5839,536.7545,343.32857,640.65111,343.32857,16.766,31.28536,16.766,247.34604,461.54771,247.34604,2.993,2.993,2.993,4.802,4.802,4.802,12.279,12.279,12.279,189.646,353.88,189.646,239.562,447.024,239.562,289.479,540.168,289.479,97.08725,97.08725,97.08725,203.48741,203.48741,203.48741,35.48741,35.48741,35.48741,186.23459,186.23459,186.23459,42.2934,78.91948,42.2934,48.56688,90.6258,48.56688,37.91468,37.91468,37.91468,44.53832,44.53832,44.53832,20.32318,20.32318,20.32318,33.62409,33.62409,33.62409,0.0,1.0,49.6705,92.68515,49.6705,51.18417,95.50966,51.18417,247.45049,237.22857,207.44051,227.92083,251.28642,211.73113,204.2323,461.74262,442.66849,363.74453,425.29752,468.90047,394.93649,380.42104,247.45049,237.22856,194.93276,227.91936,251.28642,211.64871,203.8698,0.21994,0.21994,0.21994,1.14346,1.14346,1.14346,245.58814,458.26748,245.58814,215.67659,402.38345,215.63958,80.34159,80.34159,80.34159,50.19817,50.19817,50.19817,60.24598,60.24598,60.24598,213.48377,398.36068,213.48375,237.33777,442.87224,237.33775,261.19177,487.3838,261.19175,0.0,12.0,246.443,239.5625,183.40156,221.62067,251.65,200.38833,194.51611,459.86264,447.02363,338.24609,413.54416,469.5789,373.92463,362.97746,246.443,239.5625,181.268,221.62067,251.65,200.38833,194.52168,-1.485,-2.771,-1.485,14.962,27.921,14.963,14.22,26.536,14.221,29.87713,29.87713,29.87713,30.6753,30.6753,30.6753,49.91521,49.91521,49.91521,3.88,7.24008,3.88,11.13833,20.78413,11.13833,1053.74173,1161.85979,1161.85979,41.667,41.667,41.667,47.222,47.222,47.222,1.52157,1.52157,1.52157,6.60158,6.60158,6.60158,62.508,62.114,64.759,62.508,62.125,64.759,62.508,62.125,64.759,185.5,346.143,185.5,243.5,454.371,243.5,301.5,562.599,301.5,1.09976,1.09976,1.09976,1.00276,1.00275,1.00275,217.26127,217.26127,217.26127,17.288,17.288,17.288,17.288,17.288,17.288,257.1522,479.84601,257.1522,247.0678,461.02851,247.0678,266.99943,498.2189,266.99834,232.06493,433.03138,232.06398
300750.SZ,20241024,249.77,466.07082,249.77,251.5,469.299,251.5,245.0,457.17,245.0,246.16,459.33456,246.16,249.3,-3.14,-1.2595,214657.9,5297733.39,0.5502,0.8669,0.5,24.5616,22.1266,4.5734,2.703,2.9667,0.5679,2.0356,440237.5669,390146.5544,247603.4659,108368879.4681,96038475.8311,1.866,264.52712,493.6076,264.52712,355.06628,662.55368,355.06628,16.035,29.92131,16.035,244.51421,456.26351,244.51421,-0.257,-0.257,-0.257,-0.217,-0.217,-0.217,8.121,8.121,8.121,181.624,338.911,181.624,235.898,440.187,235.898,290.173,541.462,290.173,89.80073,89.80073,89.80073,181.99007,181.99007,181.99007,-26.64218,-26.64218,-26.64218,171.25791,171.25791,171.25791,42.2886,78.91053,42.2886,48.488,90.47861,48.488,40.6525,40.6525,40.6525,48.48139,48.48139,48.48139,19.58703,19.58703,19.58703,36.21044,36.21044,36.21044,3.0,0.0,39.6825,74.04755,39.6825,50.20867,93.68937,50.20867,244.9106,234.94948,207.02734,225.78571,247.48963,210.13286,203.00426,457.00319,438.41569,362.78609,421.31321,461.81566,391.94891,378.11432,244.9106,234.94946,194.41913,225.78414,247.48963,210.04765,202.63361,0.59083,0.59083,0.59083,1.28227,1.28227,1.28227,243.17144,453.75791,243.17144,213.91318,399.09012,213.87466,56.69056,56.69056,56.69056,45.17427,45.17427,45.17427,49.01303,49.01303,49.01303,211.19683,394.09325,211.19681,235.29683,439.06385,235.29681,259.39683,484.03445,259.39681,4.0,0.0,244.734,235.8985,183.12844,219.22967,249.852,199.179,193.70189,456.67364,440.1866,337.7029,409.08256,466.22383,371.66801,361.45936,244.734,235.8985,180.9769,219.22967,249.852,199.179,193.70812,-2.287,-4.269,-2.288,15.148,28.268,15.149,14.004,26.133,14.005,30.2002,30.2002,30.2002,30.91958,30.91958,30.91958,51.78984,51.78984,51.78984,-52.84,-98.59944,-52.84,16.155,30.14523,16.155,995.84318,1103.96123,1103.96123,33.333,33.333,33.333,50.0,50.0,50.0,-17.67224,-17.67224,-17.67224,9.2152,9.2152,9.2152,57.482,59.234,52.782,57.482,59.244,52.782,57.482,59.244,52.782,183.68,342.74688,183.68,242.59,452.67294,242.59,301.5,562.599,301.5,1.15035,1.15034,1.15034,0.95734,0.95734,0.95734,193.11443,193.11443,193.11443,49.712,49.712,49.712,49.712,49.712,49.712,255.0714,475.96323,255.0714,245.0686,457.29801,245.0686,266.20135,496.72951,266.20017,231.37126,431.73686,231.37024
300750.SZ,20241023,247.81,462.41346,247.81,254.94,475.71804,254.94,246.86,460.64076,246.86,249.3,465.1938,249.3,250.55,-1.25,-0.4989,321541.22,8076690.15,0.8242,1.2986,0.75,24.8749,22.4088,4.6317,2.7375,3.0045,0.5608,2.01,440237.5669,390146.5544,247603.4659,109751225.4282,97263536.0119,1.866,299.47639,558.82294,299.47639,425.24709,793.51107,425.24709,15.941,29.74591,15.941,244.96138,457.09793,244.96138,1.863,1.863,1.863,-0.716,-0.716,-0.716,10.707,10.707,10.707,174.886,326.338,174.886,232.936,434.658,232.936,290.985,542.977,290.985,92.89969,92.89969,92.89969,185.09756,185.09756,185.09756,6.44053,6.44053,6.44053,177.139,177.139,177.139,44.8968,83.77743,44.8968,47.95864,89.49082,47.95864,42.90018,42.90018,42.90018,53.11985,53.11985,53.11985,17.5306,17.5306,17.5306,42.41181,42.41181,42.41181,2.0,0.0,46.44,86.65704,46.44,51.47292,96.04846,51.47292,244.63296,233.76942,206.71303,224.38059,248.15445,208.91161,202.03447,456.4851,436.2137,362.0106,418.69105,463.05621,389.66465,376.28915,244.63296,233.7694,194.00354,224.37891,248.15445,208.8235,201.65549,1.31997,1.31997,1.31997,1.36055,1.36055,1.36055,242.62807,452.74398,242.62807,212.59699,396.63116,212.55689,58.61614,58.61614,58.61614,43.25489,43.25489,43.25489,48.37531,48.37531,48.37531,208.04067,388.20385,208.04065,234.00667,436.65641,234.00665,259.97267,485.10897,259.97265,3.0,0.0,245.918,232.9355,182.92756,217.21267,246.92,198.17967,193.06422,458.88299,434.65764,337.29358,405.31884,460.75272,369.80326,360.27073,245.918,232.9355,180.75754,217.21267,246.92,198.17967,193.07113,-1.227,-2.29,-1.227,15.434,28.801,15.435,14.82,27.656,14.821,30.59476,30.59476,30.59476,31.12183,31.12183,31.12183,56.59818,56.59818,56.59818,-2.59,-4.83294,-2.59,32.57,60.77562,32.57,1017.30897,1125.42702,1125.42702,41.667,41.667,41.667,55.556,55.556,55.556,-1.02823,-1.02823,-1.02823,16.20326,16.20326,16.20326,59.28,60.319,56.749,59.28,60.33,56.749,59.28,60.33,56.749,183.6,342.5976,183.6,242.55,452.5983,242.55,301.5,562.599,301.5,1.2168,1.2168,1.2168,0.9096,0.9096,0.9096,197.27849,197.27849,197.27849,45.864,45.864,45.864,40.176,40.176,40.176,252.21132,470.62632,252.21132,242.32068,452.17039,242.32068,266.34282,496.99338,266.34158,231.49422,431.96621,231.49315
300750.SZ,20241022,254.0,473.964,254.0,254.56,475.00896,254.56,247.26,461.38716,247.26,250.55,467.5263,250.55,253.36,-2.81,-1.1091,278760.33,6986426.72,0.7145,1.1258,0.64,24.9996,22.5212,4.6549,2.7512,3.0196,0.558,2.0,440237.5669,390146.5544,247603.4659,110301522.3868,97751219.2049,1.866,319.45721,596.10716,319.45721,516.76783,964.28877,516.76783,15.744,29.3783,15.744,243.94158,455.19499,243.94158,2.94,2.94,2.94,-0.304,-0.304,-0.304,12.683,12.683,12.683,168.883,315.136,168.883,229.79,428.789,229.79,290.698,542.442,290.698,89.85925,89.85925,89.85925,186.38058,186.38058,186.38058,24.37591,24.37591,24.37591,178.34063,178.34063,178.34063,46.9128,87.53928,46.9128,46.60106,86.95758,46.60106,44.47258,44.47258,44.47258,55.78031,55.78031,55.78031,18.68258,18.68258,18.68258,42.36301,42.36301,42.36301,1.0,0.0,51.3805,95.87601,51.3805,52.99908,98.89629,52.99908,243.59584,232.13462,206.37096,222.66201,247.58168,207.54251,200.97232,454.54984,433.16316,361.18182,415.48396,461.98741,387.10434,374.29129,243.59584,232.1346,193.55939,222.66022,247.58168,207.45142,200.58483,1.26113,1.26113,1.26113,1.42959,1.42959,1.42959,241.41499,450.48037,241.41499,211.0989,393.83268,211.05717,46.56372,46.56372,46.56372,40.69468,40.69468,40.69468,42.65102,42.65102,42.65102,199.13457,371.58506,199.13454,232.28457,433.44296,232.28454,265.43457,495.30086,265.43454,1.0,0.0,246.488,229.7905,182.70944,214.94233,243.83,197.18333,192.44089,459.94661,428.78907,336.85228,401.08239,454.98678,367.9441,359.10888,246.488,229.7905,180.52105,214.94233,243.83,197.18333,192.44849,-0.521,-0.973,-0.522,15.587,29.087,15.588,15.327,28.601,15.327,30.91414,30.91414,30.91414,31.23003,31.23003,31.23003,56.81365,56.81365,56.81365,23.74,44.29884,23.74,42.27167,78.87893,42.27167,1049.46309,1157.58115,1157.58115,50.0,50.0,50.0,61.111,61.111,61.111,10.46691,10.46691,10.46691,21.36924,21.36924,21.36924,59.965,60.743,58.2,59.965,60.755,58.2,59.965,60.755,58.2,183.29,342.01914,183.29,242.395,452.30907,242.395,301.5,562.599,301.5,1.27427,1.27427,1.27427,0.85857,0.85856,0.85856,211.32345,211.32345,211.32345,58.424,58.424,58.424,36.38,36.38,36.38,249.12327,464.86402,249.12327,239.35373,446.63406,239.35373,266.31035,496.93261,266.30901,231.466,431.91339,231.46484
300750.SZ,20241021,259.0,483.294,259.0,262.53,489.88098,262.53,251.75,469.7655,251.75,253.36,472.76976,253.36,249.89,3.47,1.3886,584558.09,14972853.36,1.4983,2.3609,1.41,25.28,22.7737,4.7071,2.7821,3.0535,0.5518,1.9778,440237.5669,390146.5544,247603.4659,111538589.9498,98847531.0228,1.866,451.62484,842.73196,451.62484,681.62713,1271.91623,681.62713,15.6715,29.24302,15.6715,240.98679,449.68135,240.98679,4.153,4.153,4.153,1.614,1.614,1.614,15.361,15.361,15.361,163.136,304.412,163.136,226.438,422.533,226.438,289.74,540.654,289.74,94.50664,94.50664,94.50664,195.05002,195.05002,195.05002,54.25222,54.25222,54.25222,182.59443,182.59443,182.59443,53.227,99.32158,53.227,44.48684,83.01244,44.48684,47.10951,47.10951,47.10951,57.75785,57.75785,57.75785,16.91129,16.91129,16.91129,45.26185,45.26185,45.26185,0.0,2.0,59.9235,111.81725,59.9235,55.2495,103.09557,55.2495,242.05047,230.19616,206.01611,220.7387,246.09752,206.08463,199.85822,451.66618,429.54599,360.32765,411.89483,459.21797,384.37817,372.19612,242.05047,230.19614,193.10163,220.73678,246.09752,205.99045,199.46202,1.61034,1.61034,1.61034,1.54113,1.54113,1.54113,239.75408,447.38112,239.75408,209.48865,390.82478,209.44522,26.14046,26.14046,26.14046,39.71651,39.71651,39.71651,35.19116,35.19116,35.19116,188.72463,352.1601,188.7246,230.33663,429.8081,230.3366,271.94863,507.45609,271.9486,0.0,6.0,251.333,226.438,182.48612,212.73533,241.964,196.16483,191.93244,468.98738,422.53331,336.4013,396.96413,451.50482,366.04358,358.16149,251.333,226.438,180.27937,212.73533,241.964,196.16483,191.94078,-0.059,-0.112,-0.06,15.653,29.209,15.653,15.623,29.153,15.623,31.15578,31.15578,31.15578,31.22216,31.22216,31.22216,60.38212,60.38212,60.38212,47.85,89.2881,47.85,48.785,91.03281,48.785,1077.33912,1185.45718,1185.45718,58.333,58.333,58.333,65.278,65.278,65.278,23.28354,23.28354,23.28354,25.22669,25.22669,25.22669,61.426,61.678,61.129,61.426,61.69,61.129,61.426,61.69,61.129,183.29,342.01914,183.29,242.395,452.30907,242.395,301.5,562.599,301.5,1.32711,1.32711,1.32711,0.80468,0.80467,0.80467,221.27478,221.27478,221.27478,66.954,66.954,66.954,27.847,27.847,27.847,247.66926,462.15084,247.66926,237.95674,444.02728,237.95674,266.13207,496.59969,266.13059,231.31105,431.62403,231.30977
300750.SZ,20241018,230.0,429.18,230.0,258.88,483.07008,258.88,229.6,428.4336,229.6,249.89,466.29474,249.89,231.5,18.39,7.9438,680137.87,16734812.13,1.7433,2.7469,1.82,24.9338,23.7764,5.5952,2.744,2.907,0.5595,2.0053,440237.5669,390146.5544,247603.4659,110010965.5926,97493722.479,1.866,382.36722,713.49722,382.36722,769.12537,1435.18794,769.12537,15.3195,28.58619,15.3195,237.08188,442.39478,237.08188,3.548,3.548,3.548,1.851,1.851,1.851,15.255,15.255,15.255,159.235,297.133,159.235,223.238,416.561,223.238,287.24,535.989,287.24,99.29213,99.29213,99.29213,185.75711,185.75711,185.75711,26.79894,26.79894,26.79894,174.31945,174.31945,174.31945,54.5412,101.77388,54.5412,40.80532,76.14273,40.80532,48.06496,48.06496,48.06496,57.2781,57.2781,57.2781,17.0737,17.0737,17.0737,47.52725,47.52725,47.52725,0.0,1.0,60.008,111.97493,60.008,54.83275,102.31791,54.83275,239.53724,227.75786,205.63584,218.48895,242.46628,204.48207,198.65593,446.9765,424.99612,359.4245,407.69656,452.44207,381.38185,369.93604,239.53724,227.75784,192.61763,218.4869,242.46628,204.3847,198.25082,1.54702,1.54702,1.54702,1.64868,1.64868,1.64868,237.28028,442.765,237.28028,207.69799,387.48009,207.65278,3.67352,3.67352,3.67352,41.97918,41.97918,41.97918,29.21063,29.21063,29.21063,182.92585,341.33958,182.92582,227.64785,424.79083,227.64782,272.36985,508.24209,272.36982,0.0,5.0,251.186,223.2375,182.25468,210.31667,241.236,195.08133,191.38533,468.71308,416.56118,335.93502,392.4509,450.14638,364.02177,357.14194,251.186,223.2375,180.02949,210.31667,241.236,195.08133,191.39439,-0.345,-0.645,-0.346,15.66,29.223,15.661,15.487,28.9,15.488,31.30975,31.30975,31.30975,31.08963,31.08963,31.08963,58.84267,58.84267,58.84267,46.79,87.31014,46.79,50.04167,93.37775,50.04167,1018.88331,1127.00137,1127.00137,58.333,58.333,58.333,68.056,68.056,68.056,23.03791,23.03791,23.03791,26.29871,26.29871,26.29871,60.332,60.967,59.006,60.332,60.979,59.006,60.332,60.979,59.006,183.29,342.01914,183.29,242.395,452.30907,242.395,301.5,562.599,301.5,1.37849,1.37849,1.37849,0.74812,0.74811,0.74811,208.5951,208.5951,208.5951,71.78,71.78,71.78,30.704,30.704,30.704,246.45444,459.88399,246.45444,236.78956,441.84932,236.78956,265.40849,495.24909,265.4068,230.68214,430.45014,230.68068
300750.SZ,20241017,234.0,436.644,234.0,238.88,445.75008,238.88,230.86,430.78476,230.86,231.5,431.979,231.5,233.85,-2.35,-1.0049,261646.72,6135626.74,0.6706,1.0567,0.59,23.0988,22.0266,5.1835,2.542,2.693,0.6039,2.1645,440237.5669,390146.5544,247603.4659,101914996.7374,90318927.3436,1.866,39.85314,74.36596,39.85314,814.82114,1520.45626,814.82114,14.1865,26.47201,14.1865,234.93088,438.38101,234.93088,-4.607,-4.607,-4.607,-4.121,-4.121,-4.121,8.083,8.083,8.083,155.394,289.965,155.394,220.071,410.652,220.071,284.748,531.34,284.748,82.95961,82.95961,82.95961,168.07722,168.07722,168.07722,-1.38942,-1.38942,-1.38942,160.67075,160.67075,160.67075,53.5048,99.83996,53.5048,36.49406,68.09792,36.49406,51.16197,51.16197,51.16197,58.09685,58.09685,58.09685,18.78661,18.78661,18.78661,44.98575,44.98575,44.98575,3.0,0.0,43.8175,81.76346,43.8175,57.20017,106.73551,57.20017,237.23663,225.42817,205.28038,216.32337,238.75442,202.94282,197.5046,442.68355,420.6489,358.5661,403.65531,445.51574,378.50345,367.77067,237.23663,225.42813,192.15761,216.32117,238.75442,202.84215,197.09039,1.14581,1.14581,1.14581,1.6471,1.6471,1.6471,234.9876,438.48686,234.9876,205.97586,384.26316,205.92881,-7.60872,-7.60872,-7.60872,48.36346,48.36346,48.36346,29.70607,29.70607,29.70607,181.60306,338.87126,181.60303,225.70306,421.16186,225.70303,269.80306,503.45246,269.80303,8.0,0.0,248.878,220.071,182.06724,208.081,239.616,193.93133,190.89733,464.40635,410.65249,335.54953,388.27915,447.12346,361.87587,356.23271,248.878,220.071,179.8229,208.081,239.616,193.93133,190.90713,-0.521,-0.974,-0.522,15.703,29.304,15.704,15.442,28.817,15.443,31.34284,31.34284,31.34284,30.80832,30.80832,30.80832,55.91085,55.91085,55.91085,33.98,63.40668,33.98,54.66,101.99556,54.66,950.86953,1058.98758,1058.98758,58.333,58.333,58.333,72.222,72.222,72.222,17.20332,17.20332,17.20332,29.22563,29.22563,29.22563,53.99,56.906,45.977,53.99,56.918,45.977,53.99,56.918,45.977,181.16,338.04456,181.16,241.33,450.32178,241.33,301.5,562.599,301.5,1.43929,1.43929,1.43929,0.68846,0.68846,0.68846,193.51649,193.51649,193.51649,77.925,77.925,77.925,98.178,98.178,98.178,245.88069,458.81337,245.88069,236.23831,440.82069,236.23831,265.17264,494.80862,265.17075,230.47715,430.0673,230.47551
300750.SZ,20241016,238.82,445.63812,238.82,238.82,445.63812,238.82,233.33,435.39378,233.33,233.85,436.3641,233.85,241.22,-7.37,-3.0553,335859.54,7918107.28,0.8609,1.3564,0.57,23.3333,22.2502,5.2361,2.5679,2.7204,0.5978,2.1428,440237.5669,390146.5544,247603.4659,102949555.0196,91235771.7464,1.866,129.76393,242.13949,129.76393,857.60902,1600.29844,857.60902,14.008,26.13893,14.008,236.09121,440.54619,236.09121,-5.169,-5.169,-5.169,-1.998,-1.998,-1.998,10.131,10.131,10.131,150.962,281.695,150.962,217.554,405.956,217.554,284.146,530.216,284.146,80.05976,80.05976,80.05976,164.32377,164.32377,164.32377,11.48942,11.48942,11.48942,157.14115,157.14115,157.14115,51.838,96.72971,51.838,31.97578,59.66681,31.97578,56.31028,56.31028,56.31028,58.44496,58.44496,58.44496,18.081,18.081,18.081,45.67261,45.67261,45.67261,2.0,0.0,47.268,88.20209,47.268,61.86625,115.44242,61.86625,238.51144,224.78903,205.06978,215.2767,242.38162,201.97478,196.74066,445.06234,419.45626,357.97644,401.70195,452.28411,376.69072,366.32779,238.51144,224.78899,191.84161,215.27436,242.38162,201.87069,196.31714,1.18736,1.18736,1.18736,1.61676,1.61676,1.61676,235.62171,439.67011,235.62171,204.93406,382.31558,204.88509,16.93398,16.93398,16.93398,57.69215,57.69215,57.69215,44.1061,44.1061,44.1061,180.68037,337.1495,180.68033,224.85637,419.58192,224.85633,269.03237,502.01433,269.03233,7.0,0.0,246.279,217.554,181.95588,206.481,244.916,193.06133,190.57511,459.55661,405.95576,335.30589,385.29355,457.01326,360.25245,355.63279,246.279,217.554,179.69233,206.481,244.916,193.06133,190.58563,2.529,4.719,2.529,15.768,29.425,15.769,17.033,31.785,17.034,31.41371,31.41371,31.41371,30.38425,30.38425,30.38425,56.86257,56.86257,56.86257,45.65,85.1829,45.65,59.93833,111.84493,59.93833,977.0342,1085.15226,1085.15226,66.667,66.667,66.667,75.0,75.0,75.0,24.25611,24.25611,24.25611,32.13695,32.13695,32.13695,55.021,57.64,47.588,55.021,57.653,47.588,55.021,57.653,47.588,181.05,337.8393,181.05,241.275,450.21915,241.275,301.5,562.599,301.5,1.50871,1.50871,1.50871,0.62552,0.62552,0.62552,201.55695,201.55695,201.55695,65.955,65.955,65.955,98.886,98.886,98.886,250.9506,468.27382,250.9506,241.1094,449.91014,241.1094,266.27949,496.87378,266.27748,231.43918,431.86225,231.43744
300750.SZ,20241015,249.81,466.14546,249.81,250.84,468.06744,250.84,241.13,449.94858,241.13,241.22,450.11652,241.22,249.72,-8.5,-3.4038,327653.34,8057930.64,0.8398,1.3233,0.41,24.0687,22.9515,5.4011,2.6488,2.8061,0.5796,2.0773,440237.5669,390146.5544,247603.4659,106194105.8876,94111151.8524,1.866,416.57796,777.33448,416.57796,897.03424,1673.86589,897.03424,13.873,25.88702,13.873,237.90767,443.93571,237.90767,-6.306,-6.306,-6.306,2.728,2.728,2.728,14.686,14.686,14.686,147.535,275.299,147.535,215.119,401.412,215.119,282.703,527.525,282.703,87.314,87.314,87.314,181.03051,181.03051,181.03051,39.01837,39.01837,39.01837,171.16222,171.16222,171.16222,49.7494,92.83238,49.7494,27.4331,51.19016,27.4331,63.33953,63.33953,63.33953,56.72141,56.72141,56.72141,15.14596,15.14596,15.14596,46.60234,46.60234,46.60234,1.0,0.0,55.597,103.744,55.597,73.38058,136.92817,73.38058,239.54731,223.83524,204.83862,213.99578,246.64743,200.89426,195.90674,446.99529,417.67648,357.34682,399.31146,460.24411,374.66789,364.75394,239.54731,223.8352,191.50419,213.99328,246.64743,200.78665,195.47371,1.40873,1.40873,1.40873,1.51398,1.51398,1.51398,235.94384,440.2712,235.94384,203.75382,380.10952,203.70285,32.47045,32.47045,32.47045,64.48518,64.48518,64.48518,53.81361,53.81361,53.81361,179.17953,334.34893,179.17949,223.75353,417.52401,223.75349,268.32753,500.6991,268.32749,6.0,0.0,243.204,215.119,181.83848,204.81667,249.146,192.1325,190.17411,453.81866,401.41205,335.05082,382.1879,464.90644,358.51925,354.88584,243.204,215.119,179.55564,204.81667,249.146,192.1325,190.18534,6.248,11.657,6.247,15.452,28.836,15.453,18.576,34.664,18.577,31.24397,31.24397,31.24397,29.78784,29.78784,29.78784,59.97378,59.97378,59.97378,55.62,103.78692,55.62,71.07,132.61662,71.07,1010.62015,1118.73821,1118.73821,75.0,75.0,75.0,77.778,77.778,77.778,29.96767,29.96767,29.96767,38.13929,38.13929,38.13929,58.214,59.966,52.384,58.215,59.98,52.384,58.215,59.98,52.384,181.05,337.8393,181.05,241.275,450.21915,241.275,301.5,562.599,301.5,1.53828,1.53828,1.53828,0.55893,0.55893,0.55893,234.39151,234.39151,234.39151,58.77,58.77,58.77,94.825,94.825,94.825,256.31274,478.27957,256.31274,246.26126,459.52351,246.26126,267.67637,499.48004,267.67419,232.6533,434.12751,232.6514
