ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
601881.SH,20241108,17.2,19.909,17.2,17.28,20.0016,17.28,16.3,18.86725,16.3,16.35,18.92513,16.35,16.83,-0.48,-2.852,1515168.28,2518829.12,2.0918,7.2746,1.03,22.691,21.6986,1.6733,5.3138,5.0722,1.2664,1.3456,1093440.2256,724341.7623,208280.6759,17877747.6886,11842987.8136,1.1575,62.70044,72.57576,62.70044,52.06529,60.26558,52.06529,0.7205,0.83398,0.7205,15.50346,17.94525,15.50346,4.052,4.052,4.052,8.165,8.165,8.165,9.206,9.206,9.206,13.361,15.465,13.361,14.848,17.187,14.848,16.335,18.908,16.335,142.39374,142.39374,142.39374,172.54005,172.54005,172.54005,162.97339,162.97339,162.97339,157.04819,157.04819,157.04819,2.1332,2.46918,2.1332,2.05714,2.38114,2.05714,54.75185,54.75185,54.75185,34.77217,34.77217,34.77217,5.62036,5.62036,5.62036,31.49523,31.49523,31.49523,1.0,0.0,2.109,2.44117,2.109,1.8885,2.18594,1.8885,15.50956,14.91837,11.97233,14.40866,15.99439,13.3378,12.78861,17.95231,17.26789,13.67632,16.67638,18.5135,15.41644,14.74992,15.50956,14.91826,11.81539,14.40724,15.99439,13.31874,12.74291,1.15451,1.15451,1.15451,0.29162,0.29162,0.29162,15.37453,17.79602,15.37453,13.61973,15.75173,13.60841,85.3936,85.3936,85.3936,68.22607,68.22607,68.22607,73.94858,73.94858,73.94858,13.33185,15.4315,13.33175,14.92785,17.27887,14.92775,16.52385,19.12624,16.52375,1.0,0.0,15.228,14.848,11.94888,14.57,15.972,12.6805,11.91144,17.62641,17.18656,13.62158,16.86478,18.48759,14.67768,13.74895,15.228,14.848,11.76811,14.57,15.972,12.6805,11.87814,0.202,0.233,0.202,0.668,0.775,0.669,0.77,0.891,0.77,28.00597,28.00597,28.00597,27.44061,27.44061,27.44061,75.11982,75.11982,75.11982,1.9,2.19925,1.9,1.285,1.48739,1.285,7944.77129,8086.91032,8086.91032,58.333,58.333,58.333,56.944,56.944,56.944,13.14879,13.14879,13.14879,8.86076,8.86076,8.86076,67.586,65.41,70.374,67.589,65.462,70.374,67.589,65.462,70.374,13.84,16.0198,13.84,15.56,18.0107,15.56,17.28,20.0016,17.28,0.64921,0.64927,0.64927,1.00106,1.0014,1.0014,96.98796,96.98796,96.98796,29.338,29.338,29.338,32.292,32.292,32.292,16.24911,18.80834,16.24911,15.61189,18.07076,15.61189,16.29008,18.85529,16.28967,14.15867,16.38824,14.15831
601881.SH,20241107,15.69,18.16118,15.69,17.23,19.94373,17.23,15.53,17.97598,15.53,16.83,19.48073,16.83,15.83,1.0,6.3171,1934880.15,3154462.36,2.6712,9.2898,1.46,23.3572,22.3356,1.7224,5.4698,5.2211,1.2303,1.3072,1093440.2256,724341.7623,208280.6759,18402598.9968,12190671.8595,1.1575,73.12042,84.63689,73.12042,49.81719,57.6634,49.81719,0.7665,0.88722,0.7665,15.33829,17.75407,15.33829,9.179,9.179,9.179,12.519,12.519,12.519,12.713,12.713,12.713,13.451,15.57,13.451,14.804,17.136,14.804,16.157,18.702,16.157,163.42365,163.42365,163.42365,182.93269,182.93269,182.93269,222.84516,222.84516,222.84516,151.82927,151.82927,151.82927,2.0732,2.39973,2.0732,2.07352,2.4001,2.07352,44.8182,44.8182,44.8182,31.75457,31.75457,31.75457,6.04333,6.04333,6.04333,33.29532,33.29532,33.29532,0.0,1.0,2.7575,3.19181,2.7575,1.75817,2.03508,1.75817,15.32279,14.76767,11.93717,14.27477,15.81658,13.2357,12.70857,17.73613,17.09344,13.63416,16.5213,18.30769,15.2975,14.65609,15.32279,14.76755,11.77897,14.27326,15.81658,13.21599,12.66185,0.95719,0.95719,0.95719,0.04597,0.04597,0.04597,15.19717,17.59073,15.19717,13.50829,15.62221,13.49651,96.04529,96.04529,96.04529,65.36481,65.36481,65.36481,75.59164,75.59164,75.59164,13.28128,15.37294,13.28116,14.74728,17.06984,14.74716,16.21328,18.76673,16.21316,0.0,21.0,15.049,14.804,11.9328,14.398,15.586,12.58683,11.85467,17.41922,17.13563,13.60171,16.66569,18.0408,14.56926,13.68004,15.049,14.804,11.75094,14.398,15.586,12.58683,11.81861,0.177,0.204,0.176,0.643,0.746,0.644,0.732,0.848,0.732,27.88344,27.88344,27.88344,27.2791,27.2791,27.2791,66.45486,66.45486,66.45486,2.19,2.53493,2.19,1.025,1.18644,1.025,8096.28812,8238.42715,8238.42715,58.333,58.333,58.333,55.556,55.556,55.556,14.95902,14.95902,14.95902,7.06779,7.06779,7.06779,74.869,69.133,85.725,74.872,69.188,85.725,74.872,69.188,85.725,13.84,16.0198,13.84,15.535,17.98176,15.535,17.23,19.94373,17.23,0.60705,0.60711,0.60711,1.04261,1.04301,1.04301,113.97369,113.97369,113.97369,12.821,12.821,12.821,13.889,13.889,13.889,15.83295,18.32664,15.83295,15.21205,17.60795,15.21205,16.13207,18.67234,16.13161,14.02133,16.22923,14.02093
601881.SH,20241106,16.0,18.52,16.0,16.74,19.37655,16.74,15.61,18.06858,15.61,15.83,18.32323,15.83,15.87,-0.04,-0.252,1706186.88,2746388.39,2.3555,8.1918,1.5,21.9694,21.0085,1.6201,5.1448,4.9109,1.308,1.3898,1093440.2256,724341.7623,208280.6759,17309158.7712,11466330.0972,1.1575,59.05183,68.35249,59.05183,46.44103,53.75549,46.44103,0.7645,0.88491,0.7645,15.00588,17.3693,15.00588,5.604,5.604,5.604,7.14,7.14,7.14,6.863,6.863,6.863,13.716,15.876,13.716,14.698,17.014,14.699,15.681,18.151,15.681,151.99005,151.99005,151.99005,181.42145,181.42145,181.42145,287.20401,287.20401,287.20401,115.35171,115.35171,115.35171,1.9732,2.28398,1.9732,2.11266,2.4454,2.11266,34.43509,34.43509,34.43509,29.00805,29.00805,29.00805,6.25738,6.25738,6.25738,39.31523,39.31523,39.31523,1.0,0.0,1.922,2.22472,1.922,1.49542,1.73094,1.49542,14.98786,14.55058,11.89787,14.09855,15.30987,13.11386,12.61596,17.34844,16.84215,13.5872,16.3172,17.72117,15.1557,14.54767,14.98786,14.55045,11.7384,14.09693,15.30987,13.09348,12.56818,1.1088,1.1088,1.1088,-0.10651,-0.10651,-0.10651,14.9003,17.24709,14.9003,13.37271,15.46472,13.36045,88.89034,88.89034,88.89034,60.2514,60.2514,60.2514,69.79771,69.79771,69.79771,13.36362,15.46824,13.36349,14.55962,16.85261,14.55949,15.75562,18.23698,15.75549,1.0,0.0,14.821,14.6985,11.9148,14.21233,15.132,12.48583,11.79144,17.15531,17.01351,13.57962,16.45078,17.51529,14.45235,13.60366,14.821,14.6985,11.73185,14.21233,15.132,12.48583,11.75262,0.006,0.006,0.005,0.621,0.72,0.622,0.624,0.723,0.625,27.54445,27.54445,27.54445,27.18059,27.18059,27.18059,65.61929,65.61929,65.61929,1.22,1.41215,1.22,0.57667,0.66749,0.57667,7902.80011,8044.93914,8044.93914,58.333,58.333,58.333,52.778,52.778,52.778,8.35044,8.35044,8.35044,4.0108,4.0108,4.0108,68.357,65.176,77.024,68.361,65.238,77.024,68.361,65.238,77.024,13.84,16.0198,13.84,15.29,17.69818,15.29,16.74,19.37655,16.74,0.56768,0.56776,0.56776,1.07997,1.08043,1.08043,113.60841,113.60841,113.60841,34.601,34.601,34.601,34.601,34.601,34.601,15.4224,17.85143,15.4224,14.8176,17.15137,14.8176,15.87223,18.37149,15.8717,13.79549,15.96775,13.79503
601881.SH,20241105,14.98,17.33935,14.98,15.98,18.49685,15.98,14.73,17.04998,14.73,15.87,18.36953,15.87,14.98,0.89,5.9413,1711040.99,2664920.75,2.3622,8.2151,1.83,22.0249,21.0616,1.6242,5.1578,4.9233,1.3047,1.3863,1093440.2256,724341.7623,208280.6759,17352896.3803,11495303.7677,1.1575,68.24528,78.99391,68.24528,44.63531,51.66537,44.63531,0.7935,0.91848,0.7935,14.79933,17.13023,14.79933,7.484,7.484,7.484,8.155,8.155,8.155,8.054,8.054,8.054,13.794,15.967,13.794,14.669,16.979,14.669,15.544,17.992,15.544,150.5632,150.5632,150.5632,186.64955,186.64955,186.64955,355.30628,355.30628,355.30628,85.12658,85.12658,85.12658,1.941,2.24671,1.941,2.17106,2.513,2.17106,24.59189,24.59189,24.59189,26.35601,26.35601,26.35601,6.79487,6.79487,6.79487,32.94872,32.94872,32.94872,0.0,2.0,2.123,2.45737,2.123,1.42692,1.65166,1.42692,14.80071,14.41591,11.86629,13.97914,15.0498,13.02178,12.54373,17.13183,16.68625,13.54916,16.17885,17.42014,15.04833,14.46283,14.80071,14.41576,11.70553,13.97741,15.0498,13.00071,12.49489,0.71105,0.71105,0.71105,-0.21745,-0.21745,-0.21745,14.73126,17.05143,14.73126,13.27241,15.34804,13.25965,105.03436,105.03436,105.03436,55.47824,55.47824,55.47824,71.99695,71.99695,71.99695,13.34169,15.44284,13.34154,14.40169,16.66979,14.40154,15.46169,17.89674,15.46154,0.0,19.0,14.683,14.669,11.9002,14.059,14.822,12.40233,11.74322,16.99557,16.97937,13.56148,16.27329,17.15647,14.3557,13.54459,14.683,14.669,11.71618,14.059,14.822,12.40233,11.70159,-0.082,-0.096,-0.083,0.62,0.719,0.622,0.579,0.672,0.58,27.26384,27.26384,27.26384,27.17563,27.17563,27.17563,62.99422,62.99422,62.99422,1.11,1.28483,1.11,0.20833,0.24115,0.20833,8073.4188,8215.55783,8215.55783,58.333,58.333,58.333,50.0,50.0,50.0,7.52033,7.52033,7.52033,1.55248,1.55248,1.55248,69.013,65.497,78.622,69.017,65.56,78.622,69.017,65.56,78.622,13.84,16.0198,13.84,15.395,17.81971,15.395,16.95,19.61963,16.95,0.56278,0.56287,0.56287,1.11154,1.11208,1.11208,137.2981,137.2981,137.2981,5.882,5.882,5.882,5.882,5.882,5.882,15.07764,17.45237,15.07764,14.48636,16.76796,14.48636,15.76846,18.25133,15.76788,13.7053,15.8633,13.7048
601881.SH,20241104,14.57,16.86478,14.57,14.98,17.33935,14.98,14.51,16.79533,14.51,14.98,17.33935,14.98,14.42,0.56,3.8835,1116780.94,1653765.62,1.5418,5.3619,1.31,20.7897,19.8804,1.5331,4.8685,4.6472,1.3822,1.4686,1093440.2256,724341.7623,208280.6759,16379734.5795,10850639.5993,1.1575,51.74896,59.89942,51.74896,43.07204,49.85589,43.07204,0.808,0.93526,0.808,14.63071,16.93504,14.63071,2.838,2.838,2.838,2.738,2.738,2.738,3.047,3.047,3.047,13.502,15.629,13.502,14.722,17.041,14.722,15.942,18.453,15.942,142.711,142.711,142.711,180.87071,180.87071,180.87071,132.52535,132.52535,132.52535,92.96,92.96,92.96,1.9238,2.2268,1.9238,2.24784,2.60187,2.24784,19.37561,19.37561,19.37561,24.68969,24.68969,24.68969,12.48266,12.48266,12.48266,21.77531,21.77531,21.77531,0.0,1.0,1.4055,1.62687,1.4055,1.38092,1.59841,1.38092,14.5631,14.26284,11.83413,13.84873,14.6397,12.92523,12.46898,16.85678,16.50906,13.51044,16.02777,16.94545,14.93574,14.37504,14.5631,14.26269,11.67208,13.84689,14.6397,12.90345,12.41904,0.09697,0.09697,0.09697,-0.17678,-0.17678,-0.17678,14.52422,16.81178,14.52422,13.16638,15.22472,13.1531,88.37202,88.37202,88.37202,47.21888,47.21888,47.21888,60.9366,60.9366,60.9366,13.40927,15.52105,13.40911,14.28327,16.5327,14.28311,15.15727,17.54436,15.15711,0.0,15.0,14.56,14.722,11.88712,13.903,14.544,12.32033,11.69667,16.8532,17.04072,13.54505,16.09272,16.83468,14.26079,13.48739,14.56,14.722,11.70199,13.903,14.544,12.32033,11.65217,-0.242,-0.281,-0.243,0.631,0.731,0.632,0.51,0.591,0.511,27.04669,27.04669,27.04669,27.27328,27.27328,27.27328,53.55785,53.55785,53.55785,0.95,1.09963,0.95,0.01667,0.01929,0.01667,7902.3147,8044.45373,8044.45373,58.333,58.333,58.333,48.611,48.611,48.611,6.7712,6.7712,6.7712,0.2538,0.2538,0.2538,61.476,61.436,65.264,61.481,61.506,65.264,61.481,61.506,65.264,13.84,16.0198,13.84,15.395,17.81971,15.395,16.95,19.61963,16.95,0.57654,0.57665,0.57665,1.13264,1.13326,1.13326,129.13394,129.13394,129.13394,0.0,0.0,0.0,0.0,0.0,0.0,14.8665,17.20797,14.8665,14.2835,16.53315,14.2835,15.68512,18.15481,15.6845,13.63286,15.77941,13.63232
