ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
300832.SZ,20241108,67.6,135.9436,67.6,70.79,142.35869,70.79,67.6,135.9436,67.6,68.55,137.85405,68.55,67.42,1.13,1.6761,67074.81,463849.96,0.9861,2.1485,1.28,32.5709,29.1056,6.6338,13.7063,12.1423,1.0212,1.4588,78571.8785,68020.7526,31219.6564,5386102.2712,4662822.5907,2.011,-370.77472,-745.62796,-370.77472,-369.38231,-742.82783,-369.38231,2.9065,5.84497,2.9065,68.11692,136.98312,68.11692,1.661,1.661,1.661,-0.353,-0.353,-0.353,-2.834,-2.834,-2.834,64.524,129.759,64.524,68.869,138.495,68.868,73.213,147.23,73.213,68.68247,68.68247,68.68247,117.02891,117.02891,117.02891,16.63564,16.63564,16.63564,67.74904,67.74904,67.74904,-0.5142,-1.03406,-0.5142,0.26078,0.52443,0.26078,18.38284,18.38284,18.38284,21.84253,21.84253,21.84253,12.76006,12.76006,12.76006,26.35229,26.35229,26.35229,0.0,2.0,-3.2125,-6.46034,-3.2125,-4.34025,-8.72824,-4.34025,68.24515,68.98898,67.97857,69.1618,67.83429,68.81786,68.73365,137.241,138.73682,135.79861,139.08376,136.41475,138.3583,138.09242,68.24515,68.98897,67.5279,69.16149,67.83429,68.80075,68.66853,0.26522,0.26522,0.26522,-0.2183,-0.2183,-0.2183,68.43687,137.62654,68.43687,68.92713,138.59704,68.91946,24.96058,24.96058,24.96058,23.43916,23.43916,23.43916,23.9463,23.9463,23.9463,63.81086,128.32364,63.81086,69.04286,138.84519,69.04286,74.27486,149.36674,74.27486,0.0,6.0,68.66,68.8685,70.7336,70.72833,67.438,68.25583,66.65922,138.07526,138.49455,141.26027,142.23468,135.61782,137.26248,134.0517,68.66,68.8685,70.24379,70.72833,67.438,68.25583,66.65922,-0.603,-1.213,-0.603,-0.405,-0.814,-0.405,-0.707,-1.421,-0.706,26.71607,26.71607,26.71607,27.41312,27.41312,27.41312,56.01892,56.01892,56.01892,0.91,1.83001,0.91,-0.35,-0.70385,-0.35,231.67406,231.67406,231.67406,50.0,50.0,50.0,43.056,43.056,43.056,1.34536,1.34536,1.34536,-0.50449,-0.50449,-0.50449,48.527,49.462,51.482,48.527,49.469,51.482,48.527,49.469,51.482,65.25,131.21775,65.25,71.305,143.39436,71.305,77.36,155.57096,77.36,-0.20216,-0.20216,-0.20216,0.12798,0.12798,0.12798,115.02417,115.02417,115.02417,67.016,67.016,67.016,41.558,41.558,41.558,68.73627,138.22864,68.73627,66.04073,132.80791,66.04073,75.98324,152.79257,75.9784,66.04151,132.80102,66.0373
300832.SZ,20241107,65.82,132.36402,65.82,67.5,135.7425,67.5,65.4,131.5194,65.4,67.42,135.58162,67.42,66.16,1.26,1.9045,55564.41,371350.65,0.8169,1.7798,1.14,32.034,28.6258,6.5244,13.4804,11.9421,1.0383,1.4832,78571.8785,68020.7526,31219.6564,5297316.0485,4585959.1403,2.011,-378.9582,-762.08495,-378.9582,-366.83145,-737.69804,-366.83145,2.859,5.74945,2.859,68.15354,137.05677,68.15354,-0.002,-0.002,-0.002,-1.887,-1.887,-1.887,-5.186,-5.186,-5.186,63.729,128.159,63.729,69.282,139.327,69.282,74.836,150.495,74.836,64.40226,64.40226,64.40226,109.64946,109.64946,109.64946,-84.40386,-84.40386,-84.40386,56.5764,56.5764,56.5764,-0.1718,-0.34549,-0.1718,0.4024,0.80923,0.4024,17.85258,17.85258,17.85258,20.34833,20.34833,20.34833,12.72476,12.72476,12.72476,17.17842,17.17842,17.17842,0.0,1.0,-4.233,-8.51256,-4.233,-4.383,-8.81421,-4.383,68.17741,69.03519,67.97398,69.20399,67.47643,68.82694,68.73778,137.10477,138.82975,135.7821,139.16856,135.6951,138.37539,138.09777,68.17741,69.03518,67.51969,69.20366,67.47643,68.80924,68.6712,-0.02162,-0.02162,-0.02162,-0.36838,-0.36838,-0.36838,68.4163,137.58517,68.4163,68.94253,138.62737,68.93454,8.47563,8.47563,8.47563,23.1856,23.1856,23.1856,18.28227,18.28227,18.28227,63.72548,128.15193,63.72548,69.04948,138.8585,69.04948,74.37348,149.56506,74.37348,0.0,1.0,68.875,69.2825,70.7174,70.727,67.206,68.2075,66.65533,138.50763,139.32711,141.22098,142.232,135.15127,137.16528,134.04388,68.875,69.2825,70.22426,70.727,67.206,68.2075,66.65533,-0.89,-1.79,-0.89,-0.329,-0.662,-0.329,-0.775,-1.557,-0.774,27.19568,27.19568,27.19568,27.58102,27.58102,27.58102,47.37324,47.37324,47.37324,-0.88,-1.76968,-0.88,-0.85167,-1.7127,-0.85167,224.96657,224.96657,224.96657,41.667,41.667,41.667,41.667,41.667,41.667,-1.28843,-1.28843,-1.28843,-1.22447,-1.22447,-1.22447,45.439,48.012,43.957,45.439,48.019,43.957,45.439,48.019,43.957,65.25,131.21775,65.25,71.435,143.65579,71.435,77.62,156.09382,77.62,-0.19051,-0.19051,-0.19051,0.17295,0.17295,0.17295,110.84397,110.84397,110.84397,78.848,78.848,78.848,51.09,51.09,51.09,68.53023,137.81429,68.53023,65.84277,132.40981,65.84277,75.98339,152.79288,75.97856,66.04164,132.80129,66.03744
300832.SZ,20241106,67.65,136.04415,67.65,67.79,136.32569,67.79,65.8,132.3238,65.8,66.16,133.04776,66.16,68.0,-1.84,-2.7059,72057.85,480160.38,1.0594,2.3081,1.75,31.4353,28.0908,6.4025,13.2284,11.7189,1.058,1.5115,78571.8785,68020.7526,31219.6564,5198315.4816,4500252.992,2.011,-372.2122,-748.51873,-372.2122,-366.38384,-736.7979,-366.38384,2.965,5.96262,2.965,68.33429,137.42026,68.33429,-2.359,-2.359,-2.359,-3.823,-3.823,-3.823,-7.262,-7.262,-7.262,63.499,127.697,63.499,69.715,140.198,69.715,75.932,152.698,75.932,64.4747,64.4747,64.4747,112.27159,112.27159,112.27159,-98.99633,-98.99633,-98.99633,55.70657,55.70657,55.70657,0.0082,0.01649,0.0082,0.58118,1.16875,0.58118,20.05088,20.05088,20.05088,20.50898,20.50898,20.50898,13.54112,13.54112,13.54112,16.26506,16.26506,16.26506,1.0,0.0,-5.509,-11.0786,-5.509,-4.12192,-8.28917,-4.12192,68.34572,69.20521,67.97843,69.32702,67.50465,68.87464,68.76739,137.44325,139.17165,135.78371,139.41594,135.75185,138.4701,138.15432,68.34572,69.2052,67.52049,69.32667,67.50465,68.85634,68.69931,-0.0322,-0.0322,-0.0322,-0.4017,-0.4017,-0.4017,68.59744,137.94945,68.59744,69.00467,138.75168,68.99636,-0.73203,-0.73203,-0.73203,25.63726,25.63726,25.63726,16.84749,16.84749,16.84749,64.08108,128.86703,64.08107,69.28908,139.34032,69.28907,74.49708,149.81361,74.49707,38.0,0.0,68.954,69.7155,70.68868,70.764,67.422,68.16467,66.65856,138.66649,140.19787,141.15696,142.3064,135.58564,137.07914,134.05028,68.954,69.7155,70.19242,70.764,67.422,68.16467,66.65852,-1.034,-2.079,-1.034,-0.218,-0.438,-0.218,-0.735,-1.478,-0.735,27.50322,27.50322,27.50322,27.66582,27.66582,27.66582,50.11471,50.11471,50.11471,-1.13,-2.27243,-1.13,-1.56167,-3.14051,-1.56167,219.41013,219.41013,219.41013,41.667,41.667,41.667,41.667,41.667,41.667,-1.6793,-1.6793,-1.6793,-2.15839,-2.15839,-2.15839,41.876,46.368,34.519,41.876,46.375,34.519,41.876,46.375,34.519,65.25,131.21775,65.25,72.24,145.27464,72.24,79.23,159.33153,79.23,-0.16722,-0.16722,-0.16722,0.21535,0.21535,0.21535,111.20702,111.20702,111.20702,96.066,96.066,96.066,92.577,92.577,92.577,68.87703,138.51171,68.87703,66.17597,133.07988,66.17597,76.11821,153.06365,76.1132,66.15882,133.03663,66.15446
300832.SZ,20241105,66.8,134.3348,66.8,68.1,136.9491,68.1,65.86,132.44446,65.86,68.0,136.748,68.0,67.06,0.94,1.4017,62244.66,416889.41,0.9151,1.9938,1.4,32.3096,28.872,6.5806,13.5963,12.0449,1.0294,1.4706,78571.8785,68020.7526,31219.6564,5342887.738,4625411.1768,2.011,-365.37361,-734.76632,-365.37361,-367.06295,-738.16359,-367.06295,3.585,7.20944,3.585,68.73833,138.23279,68.73833,-0.619,-0.619,-0.619,-1.284,-1.284,-1.284,-4.896,-4.896,-4.896,63.751,128.203,63.751,70.162,141.097,70.162,76.574,153.991,76.574,65.03399,65.03399,65.03399,113.05352,113.05352,113.05352,-67.77377,-67.77377,-67.77377,39.91101,39.91101,39.91101,0.2146,0.43156,0.2146,0.82738,1.66386,0.82738,22.68685,22.68685,22.68685,21.47717,21.47717,21.47717,19.4585,19.4585,19.4585,15.71356,15.71356,15.71356,0.0,1.0,-3.78,-7.60158,-3.78,-3.51608,-7.07084,-3.51608,68.83144,69.52575,67.99303,69.54544,68.17697,68.96666,68.82599,138.42002,139.81627,135.80568,139.85512,137.10389,138.6539,138.26907,68.83144,69.52575,67.53142,69.54506,68.17697,68.94774,68.75637,-0.17051,-0.17051,-0.17051,-0.35826,-0.35826,-0.35826,69.04061,138.84067,69.04061,69.12078,138.9845,69.11213,9.84781,9.84781,9.84781,30.03214,30.03214,30.03214,23.30403,23.30403,23.30403,64.42589,129.56045,64.42588,69.57389,139.91308,69.57388,74.72189,150.26571,74.72188,0.0,2.0,69.102,70.1625,70.66348,70.88733,68.078,68.159,66.68767,138.96412,141.09679,141.10006,142.55443,136.90486,137.06775,134.1089,69.102,70.1625,70.16413,70.88733,68.078,68.159,66.68767,-0.913,-1.837,-0.914,-0.089,-0.179,-0.089,-0.546,-1.097,-0.546,27.63143,27.63143,27.63143,27.70012,27.70012,27.70012,50.81976,50.81976,50.81976,0.0,0.0,0.0,-2.48667,-5.00069,-2.48667,226.61592,226.61592,226.61592,41.667,41.667,41.667,41.667,41.667,41.667,0.0,0.0,0.0,-3.32759,-3.32759,-3.32759,45.888,48.515,43.416,45.888,48.523,43.416,45.888,48.523,43.416,65.25,131.21775,65.25,75.125,151.07638,75.125,85.0,170.935,85.0,-0.1379,-0.1379,-0.1379,0.25358,0.25358,0.25358,116.24079,116.24079,116.24079,76.458,76.458,76.458,74.734,74.734,74.734,69.51504,139.79475,69.51504,66.78896,134.3126,66.78896,76.37768,153.58495,76.37243,66.38434,133.48972,66.37977
300832.SZ,20241104,66.97,134.67667,66.97,67.98,136.70778,67.98,66.57,133.87227,66.57,67.06,134.85766,67.06,67.39,-0.33,-0.4897,36603.2,245162.24,0.5381,1.1724,0.7,31.863,28.4729,6.4896,13.4084,11.8783,1.0438,1.4912,78571.8785,68020.7526,31219.6564,5269030.1722,4561471.6694,2.011,-405.0304,-814.51613,-405.0304,-368.36331,-740.77862,-368.36331,4.235,8.51659,4.235,69.27458,139.31119,69.27458,-3.388,-3.388,-3.388,-2.648,-2.648,-2.648,-6.24,-6.24,-6.24,61.229,123.132,61.229,71.152,143.088,71.152,81.076,163.043,81.076,62.54785,62.54785,62.54785,110.18147,110.18147,110.18147,-81.16571,-81.16571,-81.16571,73.22221,73.22221,73.22221,0.347,0.69782,0.347,1.13118,2.2748,1.13118,29.45173,29.45173,29.45173,22.03792,22.03792,22.03792,21.75902,21.75902,21.75902,15.78546,15.78546,15.78546,5.0,0.0,-4.776,-9.60454,-4.776,-2.5405,-5.10895,-2.5405,69.0162,69.68636,67.99298,69.65202,68.26546,68.99943,68.84455,138.79158,140.13925,135.79811,140.06941,137.28184,138.71851,138.30325,69.0162,69.68635,67.52765,69.65162,68.26546,68.97987,68.77337,-0.29508,-0.29508,-0.29508,-0.26737,-0.26737,-0.26737,69.22981,139.22116,69.22981,69.16653,139.07578,69.15752,2.76222,2.76222,2.76222,33.39619,33.39619,33.39619,23.18487,23.18487,23.18487,64.58314,129.87669,64.58314,69.81114,140.39019,69.81114,75.03914,150.9037,75.03914,11.0,0.0,69.132,71.1525,70.63692,70.93467,68.508,68.11433,66.71078,139.02445,143.08768,141.04026,142.64961,137.76959,136.97792,134.15545,69.132,71.1525,70.13439,70.93467,68.508,68.11433,66.71082,-1.017,-2.046,-1.017,0.025,0.051,0.025,-0.483,-0.972,-0.483,27.70353,27.70353,27.70353,27.71604,27.71604,27.71604,43.76974,43.76974,43.76974,0.71,1.42781,0.71,-2.845,-5.7213,-2.845,220.39145,220.39145,220.39145,41.667,41.667,41.667,43.056,43.056,43.056,1.07008,1.07008,1.07008,-3.79859,-3.79859,-3.79859,43.346,47.321,36.442,43.346,47.328,36.442,43.346,47.328,36.442,65.25,131.21775,65.25,81.225,163.34348,81.225,97.2,195.4692,97.2,-0.11329,-0.11329,-0.11329,0.28586,0.28586,0.28586,105.52257,105.52257,105.52257,92.933,92.933,92.933,94.153,94.153,94.153,70.24332,141.25932,70.24332,67.48868,135.71974,67.48868,76.52093,153.87261,76.51547,66.50885,133.73975,66.5041
