ts_code,trade_date,open,open_hfq,open_qfq,high,high_hfq,high_qfq,low,low_hfq,low_qfq,close,close_hfq,close_qfq,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,adj_factor,asi_bfq,asi_hfq,asi_qfq,asit_bfq,asit_hfq,asit_qfq,atr_bfq,atr_hfq,atr_qfq,bbi_bfq,bbi_hfq,bbi_qfq,bias1_bfq,bias1_hfq,bias1_qfq,bias2_bfq,bias2_hfq,bias2_qfq,bias3_bfq,bias3_hfq,bias3_qfq,boll_lower_bfq,boll_lower_hfq,boll_lower_qfq,boll_mid_bfq,boll_mid_hfq,boll_mid_qfq,boll_upper_bfq,boll_upper_hfq,boll_upper_qfq,brar_ar_bfq,brar_ar_hfq,brar_ar_qfq,brar_br_bfq,brar_br_hfq,brar_br_qfq,cci_bfq,cci_hfq,cci_qfq,cr_bfq,cr_hfq,cr_qfq,dfma_dif_bfq,dfma_dif_hfq,dfma_dif_qfq,dfma_difma_bfq,dfma_difma_hfq,dfma_difma_qfq,dmi_adx_bfq,dmi_adx_hfq,dmi_adx_qfq,dmi_adxr_bfq,dmi_adxr_hfq,dmi_adxr_qfq,dmi_mdi_bfq,dmi_mdi_hfq,dmi_mdi_qfq,dmi_pdi_bfq,dmi_pdi_hfq,dmi_pdi_qfq,downdays,updays,dpo_bfq,dpo_hfq,dpo_qfq,madpo_bfq,madpo_hfq,madpo_qfq,ema_bfq_10,ema_bfq_20,ema_bfq_250,ema_bfq_30,ema_bfq_5,ema_bfq_60,ema_bfq_90,ema_hfq_10,ema_hfq_20,ema_hfq_250,ema_hfq_30,ema_hfq_5,ema_hfq_60,ema_hfq_90,ema_qfq_10,ema_qfq_20,ema_qfq_250,ema_qfq_30,ema_qfq_5,ema_qfq_60,ema_qfq_90,emv_bfq,emv_hfq,emv_qfq,maemv_bfq,maemv_hfq,maemv_qfq,expma_12_bfq,expma_12_hfq,expma_12_qfq,expma_50_bfq,expma_50_hfq,expma_50_qfq,kdj_bfq,kdj_hfq,kdj_qfq,kdj_d_bfq,kdj_d_hfq,kdj_d_qfq,kdj_k_bfq,kdj_k_hfq,kdj_k_qfq,ktn_down_bfq,ktn_down_hfq,ktn_down_qfq,ktn_mid_bfq,ktn_mid_hfq,ktn_mid_qfq,ktn_upper_bfq,ktn_upper_hfq,ktn_upper_qfq,lowdays,topdays,ma_bfq_10,ma_bfq_20,ma_bfq_250,ma_bfq_30,ma_bfq_5,ma_bfq_60,ma_bfq_90,ma_hfq_10,ma_hfq_20,ma_hfq_250,ma_hfq_30,ma_hfq_5,ma_hfq_60,ma_hfq_90,ma_qfq_10,ma_qfq_20,ma_qfq_250,ma_qfq_30,ma_qfq_5,ma_qfq_60,ma_qfq_90,macd_bfq,macd_hfq,macd_qfq,macd_dea_bfq,macd_dea_hfq,macd_dea_qfq,macd_dif_bfq,macd_dif_hfq,macd_dif_qfq,mass_bfq,mass_hfq,mass_qfq,ma_mass_bfq,ma_mass_hfq,ma_mass_qfq,mfi_bfq,mfi_hfq,mfi_qfq,mtm_bfq,mtm_hfq,mtm_qfq,mtmma_bfq,mtmma_hfq,mtmma_qfq,obv_bfq,obv_hfq,obv_qfq,psy_bfq,psy_hfq,psy_qfq,psyma_bfq,psyma_hfq,psyma_qfq,roc_bfq,roc_hfq,roc_qfq,maroc_bfq,maroc_hfq,maroc_qfq,rsi_bfq_12,rsi_bfq_24,rsi_bfq_6,rsi_hfq_12,rsi_hfq_24,rsi_hfq_6,rsi_qfq_12,rsi_qfq_24,rsi_qfq_6,taq_down_bfq,taq_down_hfq,taq_down_qfq,taq_mid_bfq,taq_mid_hfq,taq_mid_qfq,taq_up_bfq,taq_up_hfq,taq_up_qfq,trix_bfq,trix_hfq,trix_qfq,trma_bfq,trma_hfq,trma_qfq,vr_bfq,vr_hfq,vr_qfq,wr_bfq,wr_hfq,wr_qfq,wr1_bfq,wr1_hfq,wr1_qfq,xsii_td1_bfq,xsii_td1_hfq,xsii_td1_qfq,xsii_td2_bfq,xsii_td2_hfq,xsii_td2_qfq,xsii_td3_bfq,xsii_td3_hfq,xsii_td3_qfq,xsii_td4_bfq,xsii_td4_hfq,xsii_td4_qfq
600233.SH,20241108,17.33,93.09676,17.33,17.58,94.43976,17.58,16.8,90.2496,16.8,17.21,92.45212,17.21,17.33,-0.12,-0.6924,330063.52,562901.31,0.958,2.1497,1.03,15.9287,14.8465,1.9388,1.0279,0.8944,1.4513,2.018,344539.3737,344539.3737,153539.8125,5929522.6214,5929522.6214,5.372,-34.53136,-185.50247,-34.53136,-24.42291,-131.19989,-24.42291,0.6835,3.67176,0.6835,16.86942,90.62251,16.86942,3.488,3.488,3.488,2.066,2.066,2.066,0.953,0.953,0.953,15.949,85.676,15.949,16.996,91.303,16.996,18.043,96.929,18.043,72.94118,72.94118,72.94118,101.91388,101.91388,101.91388,32.78347,32.78347,32.78347,91.5608,91.5608,91.5608,0.3718,1.99731,0.3718,0.92668,4.97812,0.92668,11.11267,11.11267,11.11267,17.81687,17.81687,17.81687,21.81243,21.81243,21.81243,24.13066,24.13066,24.13066,1.0,0.0,0.1375,0.73865,0.1375,-0.15783,-0.84788,-0.15783,16.83973,16.82422,15.43134,16.69558,16.88636,16.26918,15.97853,90.46304,90.37963,82.00664,89.68622,90.71351,87.33259,85.64302,16.83973,16.82421,15.26557,16.69513,16.88636,16.257,15.94248,0.1918,0.1918,0.1918,-0.07222,-0.07222,-0.07222,16.84678,90.5009,16.84678,16.3944,88.03672,16.38807,92.33417,92.33417,92.33417,40.91765,40.91765,40.91765,58.05649,58.05649,58.05649,15.46482,83.07695,15.46481,16.79082,90.20022,16.79081,18.11682,97.32349,18.11681,1.0,0.0,16.688,16.996,14.5942,16.94433,16.658,16.028,15.51322,89.64794,91.30251,77.42813,91.02496,89.48678,86.10242,83.33703,16.688,16.996,14.41328,16.94433,16.658,16.028,15.51322,-0.13,-0.7,-0.13,0.157,0.847,0.158,0.092,0.497,0.092,26.41168,26.41168,26.41168,26.93808,26.93808,26.93808,49.38405,49.38405,49.38405,-0.85,-4.5662,-0.85,-0.64667,-3.47389,-0.64667,2470.74909,2510.1476,2510.1476,41.667,41.667,41.667,48.611,48.611,48.611,-4.70653,-4.70653,-4.70653,-3.74246,-3.74246,-3.74246,55.967,55.635,61.431,55.968,55.677,61.431,55.968,55.677,61.431,15.71,84.39412,15.71,16.98,91.21656,16.98,18.25,98.039,18.25,0.02779,0.02779,0.02779,0.36945,0.36946,0.36946,112.17647,112.17647,112.17647,19.786,19.786,19.786,19.786,19.786,19.786,16.92588,90.92583,16.92588,16.26212,87.36011,16.26212,17.75945,95.36571,17.75237,15.43578,82.88795,15.42963
600233.SH,20241107,16.32,87.67104,16.32,17.41,93.52652,17.41,16.25,87.295,16.25,17.33,93.09676,17.33,16.43,0.9,5.4778,425810.63,723808.57,1.2359,2.7733,1.52,16.0398,14.95,1.9523,1.0351,0.9007,1.4413,2.004,344539.3737,344539.3737,153539.8125,5970867.3462,5970867.3462,5.372,-28.60401,-153.66073,-28.60401,-20.84994,-112.00589,-20.84994,0.676,3.63147,0.676,16.77375,90.10859,16.77375,5.062,5.062,5.062,2.348,2.348,2.348,1.498,1.498,1.498,15.946,85.662,15.946,17.008,91.364,17.008,18.069,97.067,18.069,80.67299,80.67299,80.67299,108.14743,108.14743,108.14743,6.5661,6.5661,6.5661,91.0796,91.0796,91.0796,0.4394,2.36046,0.4394,1.0303,5.53477,1.0303,13.73611,13.73611,13.73611,22.70502,22.70502,22.70502,21.99787,21.99787,21.99787,22.52922,22.52922,22.52922,0.0,3.0,0.346,1.85871,0.346,-0.18267,-0.98129,-0.18267,16.75745,16.78361,15.41705,16.6601,16.72453,16.23729,15.95086,90.02102,90.16148,81.92274,89.49547,89.8442,87.15905,85.49,16.75745,16.7836,15.24995,16.65962,16.72453,16.22469,15.914,0.02601,0.02601,0.02601,-0.12892,-0.12892,-0.12892,16.78074,90.14614,16.78074,16.36111,87.8565,16.35452,76.23688,76.23688,76.23688,32.34823,32.34823,32.34823,46.97778,46.97778,46.97778,15.3981,82.71852,15.39809,16.7481,89.97072,16.74809,18.0981,97.22292,18.09809,0.0,8.0,16.704,17.0075,14.58004,16.89067,16.514,15.9855,15.49689,89.73389,91.36429,77.34572,90.73666,88.71321,85.87411,83.24929,16.704,17.0075,14.39794,16.89067,16.514,15.9855,15.49689,-0.222,-1.193,-0.222,0.174,0.934,0.174,0.063,0.338,0.063,26.59007,26.59007,26.59007,27.09017,27.09017,27.09017,41.10185,41.10185,41.10185,-0.13,-0.69836,-0.13,-0.57167,-3.07099,-0.57167,2503.75544,2543.15395,2543.15395,50.0,50.0,50.0,50.0,50.0,50.0,-0.74456,-0.74456,-0.74456,-3.35486,-3.35486,-3.35486,57.787,56.583,65.516,57.788,56.626,65.516,57.788,56.626,65.516,15.71,84.39412,15.71,16.98,91.21656,16.98,18.25,98.039,18.25,0.03934,0.03934,0.03934,0.39549,0.39551,0.39551,132.2778,132.2778,132.2778,31.356,31.356,31.356,4.706,4.706,4.706,16.78563,90.1724,16.78563,16.12737,86.63623,16.12737,17.75149,95.32249,17.74432,15.42886,82.85038,15.42263
600233.SH,20241106,16.23,87.18756,16.23,16.6,89.1752,16.6,16.15,86.7578,16.15,16.43,88.26196,16.43,16.22,0.21,1.2947,335946.64,550735.24,0.9751,2.188,1.2,15.2068,14.1736,1.8509,0.9813,0.8539,1.5202,2.1138,344539.3737,344539.3737,153539.8125,5660781.9099,5660781.9099,5.372,-46.40041,-249.26302,-46.40041,-16.91982,-90.8933,-16.91982,0.679,3.64759,0.679,16.64846,89.43552,16.64846,0.244,0.244,0.244,-3.03,-3.03,-3.03,-3.662,-3.662,-3.662,15.945,85.656,15.945,17.01,91.38,17.01,18.076,97.104,18.076,69.00585,69.00585,69.00585,99.71126,99.71126,99.71126,-79.1828,-79.1828,-79.1828,87.69575,87.69575,87.69575,0.5664,3.0427,0.5664,1.13328,6.08798,1.13328,16.5411,16.5411,16.5411,27.74881,27.74881,27.74881,22.09178,22.09178,22.09178,18.5699,18.5699,18.5699,0.0,2.0,-0.422,-2.26698,-0.422,-0.18225,-0.97905,-0.18225,16.63022,16.7261,15.40169,16.6139,16.4218,16.20025,15.91986,89.33752,89.8525,81.83299,89.24711,88.21792,86.95777,85.31906,16.63022,16.72608,15.23324,16.61339,16.4218,16.18722,15.88218,-0.1604,-0.1604,-0.1604,-0.11711,-0.11711,-0.11711,16.68088,89.60966,16.68088,16.32157,87.64261,16.31471,18.39193,18.39193,18.39193,25.03346,25.03346,25.03346,22.81962,22.81962,22.81962,15.49594,83.24408,15.49592,16.72194,89.83015,16.72192,17.94794,96.41622,17.94792,0.0,2.0,16.78,17.0105,14.56448,16.828,16.328,15.93667,15.47956,90.14216,91.38041,77.25589,90.40002,87.71402,85.61177,83.15619,16.78,17.0105,14.38122,16.828,16.328,15.93667,15.47956,-0.379,-2.038,-0.379,0.201,1.083,0.202,0.012,0.064,0.012,26.8995,26.8995,26.8995,27.19728,27.19728,27.19728,41.70225,41.70225,41.70225,-0.76,-4.08272,-0.76,-0.62,-3.33064,-0.62,2461.17438,2500.57289,2500.57289,50.0,50.0,50.0,50.0,50.0,50.0,-4.42118,-4.42118,-4.42118,-3.63965,-3.63965,-3.63965,45.63,50.529,40.987,45.631,50.571,40.987,45.631,50.571,40.987,15.71,84.39412,15.71,16.98,91.21656,16.98,18.25,98.039,18.25,0.06716,0.06716,0.06716,0.41929,0.41931,0.41931,111.26815,111.26815,111.26815,71.084,71.084,71.084,57.143,57.143,57.143,16.6515,89.45186,16.6515,15.9985,85.94394,15.9985,17.7481,95.30412,17.7409,15.42592,82.83442,15.41966
600233.SH,20241105,16.08,86.38176,16.08,16.28,87.45616,16.28,15.71,84.39412,15.71,16.22,87.13384,16.22,16.1,0.12,0.7453,358751.68,575185.86,1.0413,2.3365,1.51,15.0124,13.9925,1.8273,0.9688,0.843,1.5399,2.1411,344539.3737,344539.3737,153539.8125,5588428.6414,5588428.6414,5.372,-36.1292,-194.08607,-36.1292,-11.84663,-63.64008,-11.84663,0.722,3.87858,0.722,16.6895,89.65599,16.6895,-1.478,-1.478,-1.478,-4.626,-4.626,-4.626,-4.975,-4.975,-4.975,15.967,85.774,15.967,17.018,91.421,17.018,18.069,97.067,18.069,71.70284,71.70284,71.70284,104.45736,104.45736,104.45736,-141.17004,-141.17004,-141.17004,66.67901,66.67901,66.67901,0.77,4.13644,0.77,1.22394,6.57501,1.22394,15.98019,15.98019,15.98019,32.13242,32.13242,32.13242,22.13904,22.13904,22.13904,15.72193,15.72193,15.72193,0.0,1.0,-0.5005,-2.68869,-0.5005,-0.015,-0.08058,-0.015,16.67471,16.75727,15.39343,16.62658,16.4177,16.19246,15.9084,89.57653,90.01993,81.78135,89.31505,88.1959,86.91356,85.25293,16.67471,16.75725,15.22363,16.62603,16.4177,16.179,15.86987,-0.16467,-0.16467,-0.16467,-0.05346,-0.05346,-0.05346,16.72649,89.8547,16.72649,16.31714,87.61733,16.31,4.6448,4.6448,4.6448,26.14038,26.14038,26.14038,18.97519,18.97519,18.97519,15.44253,82.95715,15.44251,16.75653,90.01596,16.75651,18.07053,97.07477,18.07051,0.0,1.0,16.943,17.018,14.55216,16.79467,16.382,15.90167,15.46867,91.0178,91.4207,77.18351,90.22095,88.0041,85.42375,83.09778,16.943,17.018,14.36774,16.79467,16.382,15.90167,15.46869,-0.421,-2.263,-0.421,0.249,1.338,0.249,0.038,0.207,0.038,27.09347,27.09347,27.09347,27.23078,27.23078,27.23078,38.23181,38.23181,38.23181,-0.96,-5.15712,-0.96,-0.58833,-3.16053,-0.58833,2427.57971,2466.97822,2466.97822,50.0,50.0,50.0,50.0,50.0,50.0,-5.58789,-5.58789,-5.58789,-3.44751,-3.44751,-3.44751,42.06,48.937,31.514,42.061,48.978,31.514,42.061,48.978,31.514,15.71,84.39412,15.71,16.98,91.21656,16.98,18.25,98.039,18.25,0.12352,0.12353,0.12353,0.43972,0.43974,0.43974,106.7487,106.7487,106.7487,79.921,79.921,79.921,69.643,69.643,69.643,16.72749,89.86008,16.72749,16.07151,86.33615,16.07151,17.75433,95.33613,17.74686,15.43133,82.86225,15.42484
600233.SH,20241104,16.49,88.58428,16.49,16.6,89.1752,16.6,15.92,85.52224,15.92,16.1,86.4892,16.1,16.49,-0.39,-2.3651,310095.63,499443.33,0.9,2.0196,1.39,14.9013,13.8889,1.8138,0.9616,0.8367,1.5514,2.1571,344539.3737,344539.3737,153539.8125,5547083.9166,5547083.9166,5.372,-34.19207,-183.67979,-34.19207,-9.05618,-48.64982,-9.05618,0.831,4.46413,0.831,16.78229,90.15447,16.78229,-3.1,-3.1,-3.1,-5.774,-5.774,-5.774,-5.643,-5.643,-5.643,16.059,86.271,16.059,17.098,91.848,17.098,18.136,97.424,18.136,74.15541,74.15541,74.15541,108.37438,108.37438,108.37438,-147.53981,-147.53981,-147.53981,84.47227,84.47227,84.47227,0.9272,4.98092,0.9272,1.2869,6.91323,1.2869,13.58761,13.58761,13.58761,35.96574,35.96574,35.96574,22.25738,22.25738,22.25738,15.50633,15.50633,15.50633,1.0,0.0,-0.502,-2.69674,-0.502,0.21708,1.16617,0.21708,16.77575,16.81382,15.38679,16.65462,16.51655,16.19153,15.9014,90.11935,90.32372,81.73836,89.46548,88.72692,86.90609,85.21066,16.77575,16.8138,15.21563,16.65404,16.51655,16.17761,15.862,-0.17297,-0.17297,-0.17297,0.03404,0.03404,0.03404,16.81858,90.3494,16.81858,16.3211,87.63706,16.31368,-4.7805,-4.7805,-4.7805,29.72297,29.72297,29.72297,18.22182,18.22182,18.22182,15.5228,83.38833,15.52277,16.8288,90.40416,16.82877,18.1348,97.41999,18.13477,22.0,0.0,17.067,17.0975,14.5412,16.757,16.512,15.86367,15.46122,91.68392,91.84777,77.11838,90.0186,88.70246,85.21962,83.05788,17.067,17.0975,14.35562,16.757,16.512,15.86367,15.46126,-0.417,-2.241,-0.417,0.301,1.621,0.302,0.093,0.5,0.093,27.29837,27.29837,27.29837,27.23539,27.23539,27.23539,39.90208,39.90208,39.90208,-0.65,-3.4918,-0.65,-0.47167,-2.53379,-0.47167,2391.70454,2431.10306,2431.10306,50.0,50.0,50.0,51.389,51.389,51.389,-3.8806,-3.8806,-3.8806,-2.76538,-2.76538,-2.76538,39.997,48.021,25.846,39.998,48.062,25.846,39.998,48.062,25.846,15.92,85.52224,15.92,17.735,95.27242,17.735,19.55,105.0226,19.55,0.18944,0.18944,0.18944,0.45516,0.45519,0.45519,92.82703,92.82703,92.82703,92.275,92.275,92.275,87.755,87.755,87.755,16.90038,90.78884,16.90038,16.23762,87.22849,16.23762,17.77688,95.45501,17.76899,15.45093,82.96557,15.44407
